指標名,薬局,,,,,,,
出典,病院なび,,,,,,,
年次,2025/3/6取得,,,,,,,
URL,https://byoinnavi.jp/,,,,,,,
備考,"（2020年度：1,315件、2021年度：1,321件、2022年度：1,323件、2023年度：1,310件、2024年度：1,336件）",,,,,,,
,,,,,,,,
区,町丁,エリア,住所,緯度,経度,施設名,カテゴリ,URL
品川区,小山３丁目,-,東京都品川区小山三丁目15番1号,35.61997,139.70416,薬局トモズ パークシティ武蔵小山ザモール店,薬局,-
品川区,東五反田５丁目,-,東京都品川区東五反田五丁目28番10号 五反田パーム・ビル1階,35.62730,139.72311,うさぎ薬局,薬局,-
品川区,中延５丁目,-,東京都品川区中延五丁目2番2号 ザ・パークハウス品川荏原町 2階,35.60360,139.70801,田辺薬局 荏原町支店,薬局,-
品川区,平塚１丁目,-,東京都品川区平塚一丁目8番4号 プレジオ戸越1階,35.61544,139.71554,セイムス戸越銀座薬局,薬局,-
品川区,北品川２丁目,-,東京都品川区北品川二丁目23番2号 レジデンス品川1階,35.61812,139.74263,あけぼの薬局 新馬場店,薬局,-
品川区,中延５丁目,-,東京都品川区中延五丁目2番2号 ザ・パークハウス品川荏原町 1階,35.60360,139.70801,田辺薬局 品川荏原店,薬局,-
品川区,上大崎２丁目,-,東京都品川区上大崎二丁目17番6号 千里馬ビル,35.63564,139.71499,有限会社 千里馬薬局 目黒店,薬局,-
品川区,南大井３丁目,-,東京都品川区南大井三丁目16番11号,35.59006,139.73389,すばる薬局,薬局,-
品川区,西五反田５丁目,-,東京都品川区西五反田五丁目10番6号 アスペンタワーA-1号室,35.62562,139.71423,プロムナード薬局 不動前店,薬局,-
品川区,南品川２丁目,-,東京都品川区南品川二丁目7番12号,35.61078,139.74378,サンドラッグ 青物横丁薬局,薬局,-
品川区,大井２丁目,-,東京都品川区大井二丁目1番1号 1階A号室,35.60693,139.72984,コスモ薬局 大井町店,薬局,-
品川区,東五反田４丁目,-,東京都品川区東五反田四丁目11番1号 池田山マンション1階,35.63047,139.72591,さくら薬局 品川池田山店,薬局,-
品川区,八潮５丁目,-,東京都品川区八潮五丁目10番27号,35.60020,139.75143,オダファーマシー品川八潮薬局,薬局,-
品川区,東大井５丁目,-,東京都品川区東大井五丁目2番3号 おおい元気館2階,35.60804,139.73570,ココカラファイン薬局 大井町東口店,薬局,-
品川区,北品川５丁目,-,東京都品川区北品川五丁目8番15号,35.62009,139.73263,フタバ薬局 品川店,薬局,-
品川区,南品川６丁目,-,東京都品川区南品川六丁目15番5号,35.61045,139.73894,ユニバーサルドラッグ薬局 大井町調剤店,薬局,-
品川区,中延５丁目,-,東京都品川区中延五丁目7番4号,35.60337,139.70772,ローソン薬局 荏原町駅前店,薬局,-
品川区,西大井６丁目,-,東京都品川区西大井六丁目13番14号,35.59982,139.71780,エンゼル薬局 西大井店,薬局,-
品川区,西五反田３丁目,-,東京都品川区西五反田三丁目10番12号 TFX五反田ビル1階,35.62688,139.71559,ぱぱす薬局 西五反田店,薬局,-
品川区,東品川２丁目,-,東京都品川区東品川二丁目2番20号 天王洲オーシャンスクエア2階 204A,35.62211,139.75012,田辺薬局 天王洲駅店,薬局,-
品川区,北品川１丁目,-,東京都品川区北品川一丁目23番18号 海文堂ビル1階,35.62092,139.74120,ハーティ薬局 北品川店,薬局,-
品川区,中延２丁目,-,東京都品川区中延二丁目9番2号 遠藤ビル1階,35.61078,139.71079,おひさま薬局,薬局,-
品川区,西大井４丁目,-,東京都品川区西大井四丁目25番6号 1階,35.59214,139.71918,コーコク薬局,薬局,-
品川区,小山４丁目,-,東京都品川区小山四丁目8番21号 1階,35.61856,139.70315,つかさ薬局 パルム店,薬局,-
品川区,東五反田２丁目,-,東京都品川区東五反田二丁目10番3号 東五反田レジデンス101,35.62512,139.72701,ケイポート薬局 東五反田店,薬局,-
品川区,南大井４丁目,-,東京都品川区南大井四丁目2番22号 スキーム南大井ビル1階,35.59885,139.73599,スギ薬局 南大井店,薬局,-
品川区,中延２丁目,-,東京都品川区中延二丁目4番2号,35.61193,139.71049,荏原休日応急薬局,薬局,-
品川区,東品川３丁目,-,東京都品川区東品川三丁目17番6号 シーサイドⅤ,35.61449,139.74963,友愛薬局 東品川店,薬局,-
品川区,南品川３丁目,-,東京都品川区南品川三丁目6番39号,35.60824,139.74460,ケイポート薬局 南品川店,薬局,-
品川区,戸越５丁目,-,東京都品川区戸越五丁目7番20号 LAPビル1階,35.61027,139.71893,ひだまり薬局,薬局,-
品川区,大井１丁目,-,東京都品川区大井一丁目49番15号 アクセス大井町ビル4階,35.60598,139.73321,大井町駅前薬局,薬局,-
品川区,二葉１丁目,-,東京都品川区二葉一丁目8番8号,35.60849,139.72940,大井町タカ薬局,薬局,-
品川区,西五反田４丁目,-,東京都品川区西五反田四丁目25番2号 1階,35.62471,139.70917,パール薬局 西五反田店,薬局,-
品川区,平塚１丁目,-,東京都品川区平塚一丁目7番16号,35.61495,139.71585,あい薬局 戸越銀座店,薬局,-
品川区,東五反田４丁目,-,東京都品川区東五反田四丁目11番14号,35.63002,139.72554,ふたば調剤薬局,薬局,-
品川区,南大井１丁目,-,東京都品川区南大井一丁目1番16号,35.59775,139.73797,サン薬局,薬局,-
品川区,荏原３丁目,-,東京都品川区荏原三丁目6番2号,35.61673,139.70778,薬局マツモトキヨシ 武蔵小山店,薬局,-
品川区,東品川４丁目,-,東京都品川区東品川四丁目12番5号,35.61099,139.74908,イオン薬局 品川シーサイド店,薬局,-
品川区,戸越３丁目,-,東京都品川区戸越三丁目1番2号 イマールビル1階,35.61508,139.71706,ミネ薬局 戸越店,薬局,-
品川区,東大井６丁目,-,東京都品川区東大井六丁目4番3号 エストメール東大井,35.60399,139.73546,日生薬局 大井町2号店,薬局,-
品川区,南品川２丁目,-,東京都品川区南品川二丁目17番24号 フルカワビル1階,35.61105,139.74429,ケイポート薬局 青物横丁店,薬局,-
品川区,中延５丁目,-,東京都品川区中延五丁目13番16号 中延パープルビル1階,35.60149,139.70884,エムズファーマシー,薬局,-
品川区,二葉１丁目,-,東京都品川区二葉一丁目13番4号,35.60609,139.72678,江黒二葉薬局,薬局,-
品川区,東品川３丁目,-,東京都品川区東品川三丁目23番18号,35.61108,139.74515,アツミ薬局,薬局,-
品川区,旗の台２丁目,-,東京都品川区旗の台二丁目6番9号 サンヴィアーレノーブル旗の台,35.60609,139.70468,乾調剤薬局 旗の台店,薬局,-
品川区,大崎２丁目,-,東京都品川区大崎二丁目1番1号 ThinkParkTower3階,35.61821,139.72768,シンクパークファーマシー調剤薬局,薬局,-
品川区,旗の台１丁目,-,東京都品川区旗の台一丁目3番6号,35.60869,139.70428,さくら薬局 昭和大学前店,薬局,-
品川区,中延４丁目,-,東京都品川区中延四丁目4番6号 中延ポイント1階,35.60608,139.71220,ひまわり薬局,薬局,-
品川区,豊町６丁目,-,東京都品川区豊町六丁目11番7号,35.60556,139.71819,トマト薬局,薬局,-
品川区,西大井１丁目,-,東京都品川区西大井一丁目5番1号,35.60430,139.72642,たつみ薬局,薬局,-
品川区,荏原７丁目,-,東京都品川区荏原七丁目11番14号,35.61097,139.70140,康樹堂薬局 旗ノ台店,薬局,-
品川区,上大崎３丁目,-,東京都品川区上大崎三丁目1番1号 目黒セントラルスクエア104,35.63342,139.71667,葵薬局 目黒駅前店,薬局,-
品川区,旗の台２丁目,-,東京都品川区旗の台二丁目1番18号,35.60702,139.70417,黎明薬局 旗の台店,薬局,-
品川区,勝島１丁目,-,東京都品川区勝島一丁目6番16号 ウィラ大井2階,35.59714,139.74461,スギ薬局 ウィラ大井店,薬局,-
品川区,旗の台４丁目,-,東京都品川区旗の台四丁目1番10号,35.60432,139.70387,のぞみ薬局,薬局,-
品川区,中延５丁目,-,東京都品川区中延五丁目6番5号,35.60317,139.70895,トマト薬局 中延店,薬局,-
品川区,西大井４丁目,-,東京都品川区西大井四丁目4番11号,35.59723,139.72265,スズキ調剤薬局,薬局,-
品川区,二葉１丁目,-,東京都品川区二葉一丁目13番9号 メゾンドアストル1階,35.60571,139.72619,トマト薬局 二葉店,薬局,-
品川区,旗の台１丁目,-,東京都品川区旗の台一丁目3番9号 ONビル1階,35.60887,139.70431,アイリス薬局 旗の台店,薬局,-
品川区,西五反田４丁目,-,東京都品川区西五反田四丁目3番1号 かむろ坂サンハイツ1階B,35.62743,139.71331,かむろ坂マル薬局,薬局,-
品川区,西五反田６丁目,-,東京都品川区西五反田六丁目15番7号,35.62026,139.71667,ミユキ薬局,薬局,-
品川区,二葉２丁目,-,東京都品川区二葉二丁目22番4号,35.60398,139.72325,コスモス薬局,薬局,-
品川区,二葉１丁目,-,東京都品川区二葉一丁目7番11号,35.60886,139.72951,ひのき薬局,薬局,-
品川区,旗の台１丁目,-,東京都品川区旗の台一丁目3番17号,35.60856,139.70429,さくら薬局 旗の台店,薬局,-
品川区,西五反田１丁目,-,東京都品川区西五反田一丁目23番9号 りそな五反田ビル1階,35.62338,139.72270,ヒコサカ薬局,薬局,-
品川区,西五反田４丁目,-,東京都品川区西五反田四丁目30番6号,35.62605,139.71341,いずみ薬局,薬局,-
品川区,西品川２丁目,-,東京都品川区西品川二丁目6番4号 メゾン岩村101号,35.61403,139.72678,みつぎ薬局,薬局,-
品川区,西五反田１丁目,-,東京都品川区西五反田一丁目11番1号 アイオス五反田駅前1階,35.62449,139.72357,つくし薬局 西五反田店,薬局,-
品川区,西中延２丁目,-,東京都品川区西中延二丁目15番23号 アネックス旗の台1階,35.60907,139.70530,わかば薬局,薬局,-
品川区,平塚３丁目,-,東京都品川区平塚三丁目4番1号 山崎ビル,35.61609,139.71217,ニック戸越銀座薬局,薬局,-
品川区,二葉１丁目,-,東京都品川区二葉一丁目3番28号,35.60640,139.72505,あさひ薬局 二葉店,薬局,-
品川区,二葉４丁目,-,東京都品川区二葉四丁目16番5号,35.60205,139.71859,エンゼル薬局 二葉店,薬局,-
品川区,旗の台１丁目,-,東京都品川区旗の台一丁目3番1号,35.60803,139.70431,日本調剤 旗の台薬局,薬局,-
品川区,西中延２丁目,-,東京都品川区西中延二丁目15番20号 ベルデタカノ1階,35.60871,139.70526,あかひげ薬局,薬局,-
品川区,西大井１丁目,-,東京都品川区西大井一丁目1番2-202号,35.60117,139.72211,さくら薬局 西大井店,薬局,-
品川区,東品川４丁目,-,東京都品川区東品川四丁目12番8号 品川シーサイドイーストタワー1階,35.60925,139.74884,タカラ薬局 品川シーサイド,薬局,-
品川区,東品川３丁目,-,東京都品川区東品川三丁目18番3号 神興ビル1階,35.61391,139.75000,クリーン薬局,薬局,-
品川区,東五反田３丁目,-,東京都品川区東五反田三丁目15番15号,35.62562,139.72973,光薬局,薬局,-
品川区,東五反田４丁目,-,東京都品川区東五反田四丁目11番12号 パラドール池田山101号,35.62989,139.72555,池田山薬局,薬局,-
品川区,東五反田５丁目,-,東京都品川区東五反田五丁目27番3号 第2野村ビル1階,35.62721,139.72357,日生薬局 五反田駅前店,薬局,-
品川区,東品川１丁目,-,東京都品川区東品川一丁目6番23号,35.62182,139.74247,台場薬局,薬局,-
品川区,東中延２丁目,-,東京都品川区東中延二丁目6番1号,35.60844,139.71227,サラダ薬局 東なかのぶ店,薬局,-
品川区,東大井５丁目,-,東京都品川区東大井五丁目14番7号,35.60635,139.73710,あっとほーむ薬局,薬局,-
品川区,東大井６丁目,-,東京都品川区東大井六丁目4番3号 エストメール東大井,35.60399,139.73546,日生薬局 大井町店,薬局,-
品川区,平塚１丁目,-,東京都品川区平塚一丁目6番14号 101,35.61547,139.71647,光伸堂漢方薬局,薬局,-
品川区,平塚２丁目,-,東京都品川区平塚二丁目18番6号,35.61587,139.71339,日生薬局 戸越銀座店,薬局,-
品川区,東大井５丁目,-,東京都品川区東大井五丁目13番3号,35.60702,139.73713,青横ファーマシー薬局 大井町店,薬局,-
品川区,東大井６丁目,-,東京都品川区東大井六丁目2番13号,35.60375,139.73517,フロンティア薬局 東大井店,薬局,-
品川区,東大井６丁目,-,東京都品川区東大井六丁目2番9号 小島ビル1階,35.60427,139.73521,東大井調剤薬局,薬局,-
品川区,東五反田４丁目,-,東京都品川区東五反田四丁目7番36号,35.63047,139.72644,日生薬局 五反田店,薬局,-
品川区,南品川３丁目,-,東京都品川区南品川三丁目4番15号 Mビル1階,35.60771,139.74397,ワラビー薬局,薬局,-
品川区,荏原４丁目,-,東京都品川区荏原四丁目6番16号,35.61445,139.70687,つばさ薬局,薬局,-
品川区,南大井６丁目,-,東京都品川区南大井六丁目20番9号 グリュック南大井1階,35.58986,139.73280,さくら薬局 大森店,薬局,-
品川区,豊町１丁目,-,東京都品川区豊町一丁目4番13号,35.61429,139.72268,サラダ薬局,薬局,-
品川区,豊町４丁目,-,東京都品川区豊町四丁目3番20号,35.60679,139.71976,ゆたか調剤薬局,薬局,-
品川区,東大井５丁目,-,東京都品川区東大井五丁目11番5号,35.60680,139.73848,エビスヤ薬局,薬局,-
品川区,戸越５丁目,-,東京都品川区戸越五丁目18番10号,35.60877,139.71782,日本調剤 戸越公園薬局,薬局,-
品川区,南品川３丁目,-,東京都品川区南品川三丁目5番8号 MAビル1階,35.61042,139.74387,青横ファーマシー薬局,薬局,-
品川区,南大井２丁目,-,東京都品川区南大井二丁目12番1号 大森パークハイツ108,35.58813,139.73648,平和薬局,薬局,-
品川区,戸越６丁目,-,東京都品川区戸越六丁目6番2号 戸越パークビラ102,35.60870,139.71709,ハーモニー薬局,薬局,-
品川区,南大井６丁目,-,東京都品川区南大井六丁目21番15号,35.58965,139.73200,南大井薬局,薬局,-
品川区,南品川１丁目,-,東京都品川区南品川一丁目8番13号,35.61479,139.74376,イワタ薬局,薬局,-
品川区,荏原２丁目,-,東京都品川区荏原二丁目3番4号,35.61752,139.71281,すずらん薬局 戸越店,薬局,-
品川区,豊町６丁目,-,東京都品川区豊町六丁目6番6号 鈴木マンション1階,35.60609,139.71653,サラダ薬局 豊町支店,薬局,-
品川区,八潮５丁目,-,東京都品川区八潮五丁目6番37号 1棟1階,35.59812,139.75055,八潮調剤薬局,薬局,-
品川区,大崎３丁目,-,東京都品川区大崎三丁目6番17号 ニュー大崎ビル1階,35.61949,139.72712,大崎薬局,薬局,-
品川区,大井５丁目,-,東京都品川区大井五丁目5番29号 石井ビル1階,35.59950,139.72835,ファーコス薬局 品川,薬局,-
品川区,小山６丁目,-,東京都品川区小山六丁目6番15号,35.61425,139.69877,友薬局,薬局,-
品川区,北品川２丁目,-,東京都品川区北品川二丁目8番5号 品川サービスセンター1階,35.61848,139.74359,白金薬局 品川店,薬局,-
品川区,北品川２丁目,-,東京都品川区北品川二丁目9番23号,35.61831,139.74290,トモ薬局,薬局,-
