指標名,ホテル,,,,,,,,,
出典,Rakuten API,,,,,,,,,
年次,2024/12/10取得,,,,,,,,,
URL,https://app.rakuten.co.jp/services/api/Travel/SimpleHotelSearch/20170426,,,,,,,,,
備考,(2022年度：1721件、2023年度：1099.0件、2024年度：1124件),,,,,,,,,
,,,,,,,,,,
区,町丁,エリア,住所,緯度,経度,施設名,星数,レビュー数,室数,ホテルURL
中央区,築地２丁目,-,東京都中央区築地2-2-1,35.67010137,139.7739073,変なホテル東京　銀座,4.05,363,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=164860
千代田区,神田佐久間町１丁目,-,東京都千代田区神田佐久間町1-8-3,35.69729048,139.773798,秋葉原ワシントンホテル,4.36,2316,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=104554
千代田区,内神田２丁目,-,東京都千代田区内神田2-8-4,35.69079546,139.7684115,相鉄フレッサイン　神田大手町,3.94,256,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=181179
中央区,日本橋浜町２丁目,-,東京都中央区日本橋浜町2-58-2,35.68724207,139.7906164,東横ＩＮＮ東京駅新大橋前,3.98,667,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=75217
千代田区,岩本町１丁目,-,東京都千代田区岩本町1丁目2-2,35.69138008,139.7752565,ホテルマイステイズ神田,3.98,2855,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=41851
中央区,築地２丁目,-,東京都中央区築地2-15-13,35.66700491,139.7704523,ヴィアイン東銀座（ＪＲ西日本グループ）,4.07,2023,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=130007
中央区,銀座８丁目,-,東京都中央区銀座8-7-13,35.66799064,139.7604809,銀座国際ホテル,4.04,1914,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=864
中央区,日本橋浜町３丁目,-,東京都中央区日本橋浜町3-43-8,35.68636997,139.7915414,アパホテル〈日本橋浜町駅南〉（２０２４年９月客室設備リニューアル）,4.15,1000,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=109470
中央区,日本橋本町１丁目,日八京,東京都中央区日本橋本町1-4-14,35.68621124,139.776351,スマイルホテル日本橋三越前,3.79,1426,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=1990
千代田区,外神田３丁目,-,東京都千代田区外神田3-11-4,35.7006949,139.7706569,アパホテル〈秋葉原駅電気街口〉,4.03,205,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=162836
中央区,日本橋小網町１６丁目,-,東京都中央区日本橋小網町16-12,35.6850395,139.7801454,ヴィアインプライム日本橋人形町（ＪＲ西日本グループ）,4.08,540,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=176563
千代田区,大手町１丁目,大丸有,東京都千代田区大手町1-4-1,35.69076864,139.760455,ＫＫＲホテル東京（国家公務員共済組合連合会東京共済会館）,4.37,1894,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=15759
江東区,木場２丁目,-,東京都江東区木場2-1-1,35.66943882,139.8019773,デイナイスホテル東京,3.67,1606,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=5628
中央区,京橋２丁目,日八京,東京都中央区京橋2-11-1,35.67640389,139.7717851,相鉄フレッサイン　東京京橋,3.72,1092,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=134922
中央区,新富１丁目,-,東京都中央区新富１丁目12番11号,35.67317725,139.774348,アパホテル〈銀座　新富町駅前北〉,4.06,243,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=158365
千代田区,神田須田町２丁目,-,東京都千代田区神田須田町2-25-12,35.696728,139.7740032,ホテルリソル秋葉原,4.13,289,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=167921
中央区,日本橋３丁目,日八京,東京都中央区日本橋3-3-15,35.6802025,139.7709235,ホテル　モンテ　エルマーナ東京,4.73,68,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=183323
中央区,築地３丁目,-,東京都中央区築地3丁目5-4,35.66836767,139.7742457,ホテル京阪　築地銀座　グランデ,5,231,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=166080
中央区,築地４丁目,-,東京都中央区築地4-3-9,35.6667553,139.7683857,ホテルビスタ東京［築地］,3.91,242,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=178893
千代田区,神田練塀町４４丁目,-,東京都千代田区神田練塀町44-4,35.69989624,139.7749858,女性だけが泊まれるカプセルホテル　秋葉原ＢＡＹ　ＨＯＴＥＬ（秋葉原ベイホテル）,3.61,550,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=153370
千代田区,外神田４丁目,-,東京都千代田区外神田4-4-6,35.7013829,139.7720966,ＧＬＡＮＳＩＴ　ＡＫＩＨＡＢＡＲＡ（グランジット　秋葉原）,3.83,324,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=165588
千代田区,外神田６丁目,-,東京都千代田区外神田6-16-8,35.7049159,139.7716631,御徒町アーバンホテル,4,228,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=172702
中央区,日本橋馬喰町１丁目,-,東京都中央区日本橋馬喰町1-6-6,35.69306121,139.7824386,アパホテル〈日本橋　馬喰町駅前〉（全室禁煙）,4.26,325,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=168428
中央区,銀座８丁目,-,東京都中央区銀座8-11-11,35.66733728,139.762215,レムプラス銀座,4.25,254,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=176635
中央区,勝どき２丁目,-,東京都中央区勝どき2-8-12,35.6588366,139.7786908,東京ビュック,3.77,2172,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=20609
千代田区,鍛冶町２丁目,-,東京都千代田区鍛冶町2-10-3,35.6938394,139.772369,アパホテル〈神田駅前〉,4,322,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=165193
千代田区,有楽町２丁目,大丸有,東京都千代田区有楽町2-2-3,35.67282387,139.7614178,ＴＨＥ　ＧＡＴＥ　ＨＯＴＥＬ（ザ・ゲートホテル）　東京　ｂｙ　ＨＵＬＩＣ,4.3,295,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=168392
中央区,銀座１丁目,-,東京都中央区銀座1-10-18,35.67389299,139.7693132,ホテルモントレ　ラ・スールギンザ,4.3,2619,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=5001
千代田区,岩本町２丁目,-,東京都千代田区岩本町２丁目２－１,35.6926295,139.7751919,ホテルリブマックス東京神田ＥＡＳＴ,3.6,214,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=177581
中央区,東日本橋３丁目,-,東京都中央区東日本橋3-12-14,35.69262621,139.7846799,アパホテル〈東日本橋駅前〉,3.95,731,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=147027
中央区,京橋３丁目,日八京,東京都中央区京橋3-9-1,35.67498161,139.7710573,ホテルＳＵＩ銀座京橋ｂｙＡＢＥＳＴ,3.81,361,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=162965
中央区,京橋３丁目,日八京,東京都中央区京橋3-11-2,35.674358,139.771723,アパホテル〈銀座　宝町〉（東京駅八重洲南口）,3.8,379,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=144960
中央区,銀座４丁目,-,東京都中央区銀座4-10-5,35.67034233,139.767394,東急ステイ銀座,3.33,471,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=149481
中央区,日本橋小網町１０丁目,-,東京都中央区日本橋小網町10-7,35.6825789,139.7808292,ホテルリブマックス日本橋小網町,3.21,225,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=177433
江東区,潮見２丁目,-,東京都江東区潮見2-8-8,35.6584163,139.8187016,ホテルリブマックス東京潮見駅前,3.33,496,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=161123
江東区,木場５丁目,-,東京都江東区木場5-6-4,35.6705357,139.8062939,東横ＩＮＮ東西線木場駅,4.04,144,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=183932
中央区,日本橋横山町５丁目,-,東京都中央区日本橋横山町5-8-5F,35.69279681,139.783464,ホテル奉仕会館,3.59,323,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=11315
千代田区,丸の内１丁目,大丸有,東京都千代田区丸の内1-6-3,35.6834113,139.7667158,丸ノ内ホテル,4.89,950,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=5562
中央区,日本橋人形町３丁目,-,東京都中央区日本橋人形町3-3-16,35.68561142,139.780359,ホテル日本橋サイボー,3.64,2357,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=9364
江東区,東陽１丁目,-,東京都江東区東陽1-27-6,35.66833087,139.8117821,ホテルリブマックスＢＵＤＧＥＴ東京木場,1.8,511,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=130521
中央区,日本橋横山町５丁目,-,東京都中央区日本橋横山町5-6,35.6925034,139.7832008,アパホテル〈日本橋　馬喰横山駅前〉（全室禁煙）,3.85,194,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=179996
千代田区,神田須田町２丁目,-,東京都千代田区神田須田町2-17-10,35.69647117,139.7732845,ホテルリソルステイ秋葉原,4.6,38,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=182883
千代田区,神田佐久間町１丁目,-,東京都千代田区神田佐久間町1-6-5,35.69774599,139.7736869,レム秋葉原,3.93,2433,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=70253
中央区,新富１丁目,-,東京都中央区新富1-15-10,35.6723087,139.7751121,ＥＬＥ　ｈｏｔｅｌ　Ｇｉｎｚａ　Ｅａｓｔ,3.64,46,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=183800
千代田区,外神田３丁目,-,東京都千代田区外神田3-15-7,35.7016557,139.7713581,アパホテル〈秋葉原末広町駅前〉（電気街）２０２４年７月１１日開業,4.44,52,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=191718
中央区,京橋２丁目,日八京,東京都中央区京橋2-6-21,35.67680036,139.7705406,レム東京京橋,3.74,299,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=168396
中央区,新富１丁目,-,東京都中央区新富1-7-12,35.67226294,139.7735353,ホテルリブマックス東京新富町,3.27,221,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=168235
千代田区,丸の内１丁目,大丸有,東京都千代田区丸の内1-7-12 サピアタワー27階～34階,35.68383908,139.7685629,ホテルメトロポリタン丸の内,4.41,2918,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=56634
千代田区,鍛冶町２丁目,-,東京都千代田区鍛冶町2-4-3,35.69148808,139.7733413,ホテルリブマックス東京神田駅前,3.42,206,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=172838
千代田区,内神田１丁目,-,東京都千代田区内神田1-8-8,35.69060771,139.7667433,住友不動産ホテル　ヴィラフォンテーヌ東京大手町,4.25,496,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=80761
中央区,築地６丁目,-,東京都中央区築地6-23-8,35.6640925,139.771321,トーセイホテル　ココネ築地銀座プレミア,4.4,42,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=187176
千代田区,神田紺屋町８丁目,-,東京都千代田区神田紺屋町8-1,35.69190298,139.7740228,相鉄フレッサイン東京神田,4,207,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=165857
江東区,夢の島２丁目,-,東京都江東区夢の島2-1-3,35.64968346,139.8301452,ＢｕｍＢ（ぶんぶ）東京スポーツ文化館,4.32,1272,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=28648
中央区,銀座７丁目,-,東京都中央区銀座7丁目2番18号,35.67063844,139.7600272,ＧＩＮＺＡ　ＨＯＴＥＬ　ｂｙ　ＧＲＡＮＢＥＬＬ,3,34,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=187116
中央区,日本橋蛎殻町２丁目,-,東京都中央区日本橋蛎殻町2-16-9,35.6839979,139.7874918,シティペンション　ゼム,3.93,936,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=5025
中央区,日本橋浜町２丁目,-,東京都中央区日本橋浜町2-30-4,35.6872044,139.7874047,ＫＯＫＯ　ＨＯＴＥＬ　Ｐｒｅｍｉｅｒ　日本橋浜町,4.5,163,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=184122
江東区,永代１丁目,-,東京都江東区永代1-15-3,35.67516566,139.7911558,東横ＩＮＮ門前仲町永代橋,3.79,733,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=68657
中央区,日本橋茅場町３丁目,-,東京都中央区日本橋茅場町3-7-3,35.6777638,139.7785775,ホテルリブマックス茅場町,3.44,527,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=158805
中央区,日本橋蛎殻町１丁目,-,東京都中央区日本橋蛎殻町1-15-4,35.68330749,139.7824725,相鉄フレッサイン　日本橋人形町,4.29,729,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=140740
千代田区,東神田１丁目,-,東京都千代田区東神田1-14-1,35.69367501,139.7812297,アパホテル〈日本橋　馬喰町駅北〉,4.14,384,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=166134
千代田区,内神田２丁目,-,東京都千代田区内神田2-1-2,35.6892731,139.7669695,三井ガーデンホテル大手町,4.43,292,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=166074
中央区,日本橋富沢町２丁目,-,東京都中央区日本橋富沢町2-11,35.6881136,139.7840782,アパホテル〈人形町駅東〉（全室禁煙）,4.19,252,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=178644
中央区,築地３丁目,-,東京都中央区築地3-17-10,35.66596061,139.7715439,ＢＡＮ　ＨＯＴＥＬ　築地銀座,3.95,237,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=10831
中央区,新川１丁目,-,東京都中央区新川1-8-2,35.67832896,139.782598,住友不動産ホテル　ヴィラフォンテーヌ東京茅場町,3.82,965,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=80754
中央区,築地２丁目,-,東京都中央区築地2-12-1,35.66850038,139.7713215,ホテルリブマックス東銀座,2.33,330,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=151119
江東区,常盤１丁目,-,東京都江東区常盤1-12-16,35.68445085,139.7957661,ホテルマイステイズ清澄白河,3.8,445,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=28558
中央区,日本橋久松町１０丁目,-,東京都中央区日本橋久松町10-4,35.6893659,139.7847487,ＥＬＥ　Ｈｏｔｅｌ　東日本橋,3.84,19,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=191615
中央区,日本橋茅場町１丁目,-,東京都中央区日本橋茅場町1-3-10,35.68081472,139.7799343,相鉄フレッサイン　日本橋茅場町,4.14,6054,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=41073
千代田区,内神田３丁目,-,東京都千代田区内神田3-2-10,35.68948441,139.7692064,トーセイホテルココネ神田,3.94,339,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=164923
江東区,清澄１丁目,-,東京都江東区清澄1-1-7,35.6810938,139.7919296,ＬＹＵＲＯ　東京清澄　ｂｙ　ＴＨＥ　ＳＨＡＲＥ　ＨＯＴＥＬＳ,4.53,230,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=160831
中央区,銀座７丁目,-,東京都中央区銀座7-17-7,35.6663201,139.7660988,Ｔａｂｉｓｔ　銀座,4,26,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=184530
中央区,日本橋箱崎町２９丁目,-,東京都中央区日本橋箱崎町29-5,35.6796832,139.787538,ホテルリブマックス日本橋箱崎,3,299,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=147844
中央区,銀座７丁目,-,東京都中央区銀座7-10-9,35.668289,139.763008,イビススタイルズ東京銀座,3.55,129,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=183393
中央区,銀座２丁目,-,東京都中央区銀座2-10-2,35.67286255,139.7690188,ホテルモントレ銀座,4.19,2898,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=5002
中央区,築地６丁目,-,東京都中央区築地6-8-8,35.6647674,139.7731866,ＫＯＫＯ　ＨＯＴＥＬ　築地　銀座,3.67,125,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=182882
中央区,築地４丁目,-,東京都中央区築地4-7-1,35.66708649,139.7695878,三井ガーデンホテル銀座築地,,1,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=191480
中央区,日本橋本町１丁目,日八京,東京都中央区日本橋本町1-7-6,35.68612517,139.7774343,住友不動産ホテル　ヴィラフォンテーヌ東京日本橋三越前,4,782,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=80764
中央区,日本橋馬喰町２丁目,-,東京都中央区日本橋馬喰町２－２－４,35.69543539,139.7831778,東横ＩＮＮ神田秋葉原,3.65,292,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=108382
中央区,入船３丁目,-,東京都中央区入船3-4-1,35.6705617,139.7762507,ＭＯＮｄａｙ　Ａｐａｒｔ　Ｐｒｅｍｉｕｍ　銀座新富町,4.33,24,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=181912
千代田区,神田練塀町１５丁目,-,東京都千代田区神田練塀町15-1,35.7013398,139.7734777,ＵＮＤＥＲ　ＲＡＩＬ　ＷＡＹ　ＨＯＴＥＬ　ＡＫＩＨＡＢＡＲＡ,2,54,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=178697
千代田区,有楽町１丁目,大丸有,東京都千代田区有楽町1-8-1,35.6747591,139.7604704,ザ・ペニンシュラ東京,4,10,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=184598
中央区,日本橋蛎殻町１丁目,-,東京都中央区日本橋蛎殻町1-34-5,35.68150404,139.7850308,ＭＯＮｄａｙ　Ａｐａｒｔ　日本橋水天宮前,4.4,40,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=180275
中央区,銀座３丁目,-,東京都中央区銀座3-8-4,35.6719167,139.7677402,相鉄フレッサイン　銀座三丁目,4.17,664,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=164568
千代田区,鍛治町２丁目,-,東京都千代田区鍛治町2-9-4,35.6930478,139.7718913,ナインアワーズウーマン神田,3.77,311,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=162998
中央区,銀座８丁目,-,東京都中央区銀座8-12-13,35.6673303,139.7627552,ｔｈｅ　ｂ　銀座（ザビー　ぎんざ）,5,182,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=181784
中央区,銀座８丁目,-,東京都中央区銀座8-4-22,35.66931242,139.7599094,ホテルザセレスティン銀座,4,136,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=160990
中央区,八重洲１丁目,日八京,東京都中央区八重洲1-5-3,35.6819982,139.7710105,からくさホテル　ＴＯＫＹＯ　ＳＴＡＴＩＯＮ,4,233,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=168397
中央区,八重洲２丁目,日八京,東京都中央区八重洲2-2-1,35.6794084,139.7689311,ブルガリ　ホテル　東京,,,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=187298
千代田区,丸の内１丁目,大丸有,東京都千代田区丸の内1-8-2,35.68236118,139.7697852,オークウッドプレミア東京,5,26,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=165685
中央区,新富１丁目,-,東京都中央区新富1-2-13,35.6736438,139.7733187,イビススタイルズ東京銀座Ｅａｓｔ,3.38,27,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=187427
中央区,日本橋箱崎町２０丁目,-,東京都中央区日本橋箱崎町20-10,35.6804316,139.7860338,住友不動産ホテル　ヴィラフォンテーヌ東京日本橋箱崎,4,465,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=80765
中央区,銀座１丁目,-,東京都中央区銀座1-9-5,35.674177,139.7690976,ＫＯＫＯ　ＨＯＴＥＬ　銀座一丁目,3.81,303,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=181420
中央区,築地１丁目,-,東京都中央区築地1-9-4,35.6692138,139.7716741,ＴＳＵＫＩ　東京,4.33,53,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=173153
中央区,日本橋浜町１丁目,-,東京都中央区日本橋浜町1-1-4,35.68925838,139.7857251,東横ＩＮＮ日本橋浜町明治座前,4.13,131,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=108322
中央区,日本橋馬喰町１丁目,-,東京都中央区日本橋馬喰町1-7-20,35.69340142,139.7818375,ホテルリブマックス東京馬喰町,2,322,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=161014
中央区,銀座３丁目,-,東京都中央区銀座3-3-5　6F,35.67313992,139.7656574,ＭＵＪＩ　ＨＯＴＥＬ　ＧＩＮＺＡ,4.11,167,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=181069
中央区,日本橋蛎殻町１丁目,-,東京都中央区日本橋蛎殻町１－１０－２,35.68341447,139.7812146,東横ＩＮＮ日本橋人形町,4.07,222,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=108353
千代田区,大手町１丁目,大丸有,東京都千代田区大手町一丁目9番1,35.6877378,139.7650795,星のや東京,4.8,61,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=172991
