,,,,,,,,,,,,,,
,指標名,バス停,,,,,,,,,,,,
,出典,NAVITIME,,,,,,,,,,,,
,年次,2025/2/5 取得,,,,,,,,,,,,
,URL,https://www.navitime.co.jp/,,,,,,,,,,,,
,備考,（2022年度：3590件、2023年度：3645件、2024年度：3652件）,,,,,,,,,,,,
,,,,,,,,,,,,,,
,区,町丁目,エリア,住所,緯度,経度,バス停名,路線数,1÷路線数,バス路線名,事業者名・系統等,方面1,方面2,種類
,新宿区,百人町２丁目２７大久保駅前,-,東京都新宿区百人町２丁目２７ 大久保駅前,35.701828,139.696266,大久保駅前(東京都),2,0.5,橋６３,都営バス,新橋駅前方面,小滝橋車庫前方面,バス停
,新宿区,百人町２丁目２７大久保駅前,-,東京都新宿区百人町２丁目２７ 大久保駅前,35.701828,139.696266,大久保駅前(東京都),2,0.5,飯６２,都営バス,都営飯田橋駅前方面,小滝橋車庫前方面,バス停
,新宿区,大久保２丁目６?１０,-,東京都新宿区大久保２丁目６?１０,35.7017222,139.7080641,大久保通り,7,0.142857143,宿７４,都営バス,新宿駅西口方面,,バス停
,新宿区,大久保２丁目６?１０,-,東京都新宿区大久保２丁目６?１０,35.7017222,139.7080641,大久保通り,7,0.142857143,早７７,都営バス,早稲田（東京都）方面,新宿駅西口方面,バス停
,新宿区,大久保２丁目６?１０,-,東京都新宿区大久保２丁目６?１０,35.7017222,139.7080641,大久保通り,7,0.142857143,橋６３,都営バス,新橋駅前方面,小滝橋車庫前方面,バス停
,新宿区,大久保２丁目６?１０,-,東京都新宿区大久保２丁目６?１０,35.7017222,139.7080641,大久保通り,7,0.142857143,池８６〔渋谷方面〕,都営バス,渋谷駅東口〔都営バス〕方面,,バス停
,新宿区,大久保２丁目６?１０,-,東京都新宿区大久保２丁目６?１０,35.7017222,139.7080641,大久保通り,7,0.142857143,飯６２,都営バス,都営飯田橋駅前方面,小滝橋車庫前方面,バス停
,新宿区,大久保２丁目６?１０,-,東京都新宿区大久保２丁目６?１０,35.7017222,139.7080641,大久保通り,7,0.142857143,高７１,都営バス,九段下（バス）方面,高田馬場駅前方面,バス停
,新宿区,大久保２丁目６?１０,-,東京都新宿区大久保２丁目６?１０,35.7017222,139.7080641,大久保通り,7,0.142857143,池８６〔池袋方面〕,都営バス,池袋駅東口方面,,バス停
,新宿区,歌舞伎町２丁目３東新宿駅前,-,東京都新宿区歌舞伎町２丁目３ 東新宿駅前,35.697183,139.707153,東新宿駅前,7,0.142857143,宿７４,都営バス,東京女子医大前（東京都）方面,新宿駅西口方面,バス停
,新宿区,歌舞伎町２丁目３東新宿駅前,-,東京都新宿区歌舞伎町２丁目３ 東新宿駅前,35.697183,139.707153,東新宿駅前,7,0.142857143,宿７５,都営バス,三宅坂方面,新宿駅西口方面,バス停
,新宿区,歌舞伎町２丁目３東新宿駅前,-,東京都新宿区歌舞伎町２丁目３ 東新宿駅前,35.697183,139.707153,東新宿駅前,7,0.142857143,早７７,都営バス,早稲田（東京都）方面,新宿駅西口方面,バス停
,新宿区,歌舞伎町２丁目３東新宿駅前,-,東京都新宿区歌舞伎町２丁目３ 東新宿駅前,35.697183,139.707153,東新宿駅前,7,0.142857143,池８６〔渋谷方面〕,都営バス,渋谷駅東口〔都営バス〕方面,,バス停
,新宿区,歌舞伎町２丁目３東新宿駅前,-,東京都新宿区歌舞伎町２丁目３ 東新宿駅前,35.697183,139.707153,東新宿駅前,7,0.142857143,高７１,都営バス,九段下（バス）方面,高田馬場駅前方面,バス停
,新宿区,歌舞伎町２丁目３東新宿駅前,-,東京都新宿区歌舞伎町２丁目３ 東新宿駅前,35.697183,139.707153,東新宿駅前,7,0.142857143,池８６〔池袋方面〕,都営バス,池袋駅東口方面,,バス停
,新宿区,歌舞伎町２丁目３東新宿駅前,-,東京都新宿区歌舞伎町２丁目３ 東新宿駅前,35.697183,139.707153,東新宿駅前,7,0.142857143,羽田空港-新宿駅・池袋駅〔深夜早朝便〕,空港連絡バス,羽田空港第３ターミナル（バス）方面,,バス停
,新宿区,大久保２丁目１７?４５,-,東京都新宿区大久保２丁目１７?４５,35.7025271,139.7058165,大久保二丁目(東京都),2,0.5,橋６３,都営バス,新橋駅前方面,小滝橋車庫前方面,バス停
,新宿区,大久保２丁目１７?４５,-,東京都新宿区大久保２丁目１７?４５,35.7025271,139.7058165,大久保二丁目(東京都),2,0.5,飯６２,都営バス,都営飯田橋駅前方面,小滝橋車庫前方面,バス停
,新宿区,春日１丁目１６?２１,-,東京都文京区春日１丁目１６?２１,35.7078686,139.7524369,大曲(文京区),4,0.25,上６９(小滝橋車庫前-上野公園),都営バス,上野公園（東京都）方面,,バス停
,新宿区,春日１丁目１６?２１,-,東京都文京区春日１丁目１６?２１,35.7078686,139.7524369,大曲(文京区),4,0.25,飯６４(小滝橋車庫前-九段下),都営バス,九段下（バス）方面,,バス停
,新宿区,春日１丁目１６?２１,-,東京都文京区春日１丁目１６?２１,35.7078686,139.7524369,大曲(文京区),4,0.25,飯６４(九段下-小滝橋車庫前),都営バス,小滝橋車庫前方面,,バス停
,新宿区,春日１丁目１６?２１,-,東京都文京区春日１丁目１６?２１,35.7078686,139.7524369,大曲(文京区),4,0.25,上６９(上野公園-小滝橋車庫前),都営バス,小滝橋車庫前方面,,バス停
,新宿区,東中野５丁目３０?２,-,東京都中野区東中野５丁目３０?２,35.710402,139.69358,小滝橋〔都営バス〕,4,0.25,上６９(小滝橋車庫前-上野公園),都営バス,上野公園（東京都）方面,,バス停
,新宿区,東中野５丁目３０?２,-,東京都中野区東中野５丁目３０?２,35.710402,139.69358,小滝橋〔都営バス〕,4,0.25,飯６４(小滝橋車庫前-九段下),都営バス,九段下（バス）方面,,バス停
,新宿区,東中野５丁目３０?２,-,東京都中野区東中野５丁目３０?２,35.710402,139.69358,小滝橋〔都営バス〕,4,0.25,飯６４(九段下-小滝橋車庫前),都営バス,小滝橋車庫前方面,,バス停
,新宿区,東中野５丁目３０?２,-,東京都中野区東中野５丁目３０?２,35.710402,139.69358,小滝橋〔都営バス〕,4,0.25,上６９(上野公園-小滝橋車庫前),都営バス,小滝橋車庫前方面,,バス停
,新宿区,岩戸町牛込神楽坂駅前,-,東京都新宿区岩戸町 牛込神楽坂駅前,35.701857,139.737621,牛込神楽坂駅前,1,1,飯６２,都営バス,都営飯田橋駅前方面,小滝橋車庫前方面,バス停
,新宿区,片町１?１,-,東京都新宿区片町１?１,35.69217,139.7256,合羽坂下,2,0.5,宿７５,都営バス,三宅坂方面,新宿駅西口方面,バス停
,新宿区,片町１?１,-,東京都新宿区片町１?１,35.69217,139.7256,合羽坂下,2,0.5,高７１,都営バス,九段下（バス）方面,高田馬場駅前方面,バス停
,新宿区,歌舞伎町１丁目１６歌舞伎町,-,東京都新宿区歌舞伎町１丁目１６ 歌舞伎町,35.6936049,139.7019065,歌舞伎町,5,0.2,宿７４,都営バス,東京女子医大前（東京都）方面,新宿駅西口方面,バス停
,新宿区,歌舞伎町１丁目１６歌舞伎町,-,東京都新宿区歌舞伎町１丁目１６ 歌舞伎町,35.6936049,139.7019065,歌舞伎町,5,0.2,宿７５,都営バス,三宅坂方面,新宿駅西口方面,バス停
,新宿区,歌舞伎町１丁目１６歌舞伎町,-,東京都新宿区歌舞伎町１丁目１６ 歌舞伎町,35.6936049,139.7019065,歌舞伎町,5,0.2,早７７,都営バス,早稲田（東京都）方面,新宿駅西口方面,バス停
,新宿区,歌舞伎町１丁目１６歌舞伎町,-,東京都新宿区歌舞伎町１丁目１６ 歌舞伎町,35.6936049,139.7019065,歌舞伎町,5,0.2,白６１,都営バス,新宿駅西口方面,練馬駅前方面,バス停
,新宿区,歌舞伎町１丁目１６歌舞伎町,-,東京都新宿区歌舞伎町１丁目１６ 歌舞伎町,35.6936049,139.7019065,歌舞伎町,5,0.2,品９７〔休日〕,都営バス,新宿駅西口方面,新宿二丁目（新宿区）/品川駅高輪口方面,バス停
,新宿区,河田町１０?１０若松河田駅,-,東京都新宿区河田町１０?１０ 若松河田駅,35.69936,139.7186,河田町,6,0.166666667,宿７４,都営バス,東京女子医大前（東京都）方面,新宿駅西口方面,バス停
,新宿区,河田町１０?１０若松河田駅,-,東京都新宿区河田町１０?１０ 若松河田駅,35.69936,139.7186,河田町,6,0.166666667,宿７５,都営バス,三宅坂方面,新宿駅西口方面,バス停
,新宿区,河田町１０?１０若松河田駅,-,東京都新宿区河田町１０?１０ 若松河田駅,35.69936,139.7186,河田町,6,0.166666667,早８１(早大正門-渋谷駅東口),都営バス,渋谷駅東口〔都営バス〕方面,,バス停
,新宿区,河田町１０?１０若松河田駅,-,東京都新宿区河田町１０?１０ 若松河田駅,35.69936,139.7186,河田町,6,0.166666667,高７１,都営バス,九段下（バス）方面,高田馬場駅前方面,バス停
,新宿区,河田町１０?１０若松河田駅,-,東京都新宿区河田町１０?１０ 若松河田駅,35.69936,139.7186,河田町,6,0.166666667,早８１(渋谷駅東口-早大正門),都営バス,早大正門方面,,バス停
,新宿区,河田町１０?１０若松河田駅,-,東京都新宿区河田町１０?１０ 若松河田駅,35.69936,139.7186,河田町,6,0.166666667,宿７５〔女子医大発着〕,都営バス,東京女子医大前（東京都）方面,,バス停
,新宿区,喜久井町喜久井町,-,東京都新宿区喜久井町 喜久井町,35.70303,139.7216,喜久井町,2,0.5,早８１(早大正門-渋谷駅東口),都営バス,渋谷駅東口〔都営バス〕方面,,バス停
,新宿区,喜久井町喜久井町,-,東京都新宿区喜久井町 喜久井町,35.70303,139.7216,喜久井町,2,0.5,早８１(渋谷駅東口-早大正門),都営バス,早大正門方面,,バス停
,新宿区,新宿６丁目２７東新宿保健センター前,-,東京都新宿区新宿６丁目２７ 東新宿保健センター前,35.697621,139.709811,東新宿保健センター前,2,0.5,宿７５,都営バス,三宅坂方面,新宿駅西口方面,バス停
,新宿区,新宿６丁目２７東新宿保健センター前,-,東京都新宿区新宿６丁目２７ 東新宿保健センター前,35.697621,139.709811,東新宿保健センター前,2,0.5,高７１,都営バス,九段下（バス）方面,高田馬場駅前方面,バス停
,新宿区,西早稲田１丁目９早稲田,-,東京都新宿区西早稲田１丁目９ 早稲田,35.71122,139.7208,グランド坂下,2,0.5,上６９(小滝橋車庫前-上野公園),都営バス,上野公園（東京都）方面,,バス停
,新宿区,西早稲田１丁目９早稲田,-,東京都新宿区西早稲田１丁目９ 早稲田,35.71122,139.7208,グランド坂下,2,0.5,飯６４(小滝橋車庫前-九段下),都営バス,九段下（バス）方面,,バス停
,新宿区,新宿１丁目３４新宿一丁目北,-,東京都新宿区新宿１丁目３４ 新宿一丁目北,35.691417,139.710538,新宿一丁目北,1,1,白６１,都営バス,新宿駅西口方面,練馬駅前方面,バス停
,新宿区,戸山１丁目２?２,-,東京都新宿区戸山１丁目２?２,35.70119,139.718,戸山町,3,0.333333333,宿７４,都営バス,東京女子医大前（東京都）方面,新宿駅西口方面,バス停
,新宿区,戸山１丁目２?２,-,東京都新宿区戸山１丁目２?２,35.70119,139.718,戸山町,3,0.333333333,橋６３,都営バス,新橋駅前方面,小滝橋車庫前方面,バス停
,新宿区,戸山１丁目２?２,-,東京都新宿区戸山１丁目２?２,35.70119,139.718,戸山町,3,0.333333333,飯６２,都営バス,都営飯田橋駅前方面,小滝橋車庫前方面,バス停
,新宿区,内藤町四谷第六小学校入口,-,東京都新宿区内藤町 四谷第六小学校入口,35.68167,139.714289,四谷第六小学校入口,2,0.5,早８１(早大正門-渋谷駅東口),都営バス,渋谷駅東口〔都営バス〕方面,,バス停
,新宿区,内藤町四谷第六小学校入口,-,東京都新宿区内藤町 四谷第六小学校入口,35.68167,139.714289,四谷第六小学校入口,2,0.5,早８１(渋谷駅東口-早大正門),都営バス,早大正門方面,,バス停
,新宿区,左門町４０５,-,東京都新宿区左門町４０５,35.6858974,139.7208184,左門町,1,1,品９７,都営バス,新宿駅西口方面,品川駅高輪口方面,バス停
,新宿区,信濃町３１,-,東京都新宿区信濃町３１,35.68103,139.7194,信濃町駅前,1,1,品９７,都営バス,新宿駅西口方面,品川駅高輪口方面,バス停
,新宿区,南元町信濃町駅南口,-,東京都新宿区南元町 信濃町駅南口,35.679376,139.719922,信濃町駅南口,1,1,品９７,都営バス,新宿駅西口方面,品川駅高輪口方面,バス停
,新宿区,下落合３丁目１５?２９,-,東京都新宿区下落合３丁目１５?２９,35.7216299,139.7019868,下落合三丁目,4,0.25,池６５,都営バス,池袋駅東口方面,練馬車庫前方面,バス停
,新宿区,下落合３丁目１５?２９,-,東京都新宿区下落合３丁目１５?２９,35.7216299,139.7019868,下落合三丁目,4,0.25,白６１,都営バス,新宿駅西口方面,練馬駅前方面,バス停
,新宿区,下落合３丁目１５?２９,-,東京都新宿区下落合３丁目１５?２９,35.7216299,139.7019868,下落合三丁目,4,0.25,練６８,都営バス,目白駅前方面,練馬駅前方面,バス停
,新宿区,下落合３丁目１５?２９,-,東京都新宿区下落合３丁目１５?２９,35.7216299,139.7019868,下落合三丁目,4,0.25,宿２０他,西武バス,新宿駅西口方面,池袋駅東口方面,バス停
,新宿区,下落合４丁目１２?７,-,東京都新宿区下落合４丁目１２?７,35.7195774,139.696881,下落合四丁目,4,0.25,池６５,都営バス,池袋駅東口方面,練馬車庫前方面,バス停
,新宿区,下落合４丁目１２?７,-,東京都新宿区下落合４丁目１２?７,35.7195774,139.696881,下落合四丁目,4,0.25,白６１,都営バス,新宿駅西口方面,練馬駅前方面,バス停
,新宿区,下落合４丁目１２?７,-,東京都新宿区下落合４丁目１２?７,35.7195774,139.696881,下落合四丁目,4,0.25,練６８,都営バス,目白駅前方面,練馬駅前方面,バス停
,新宿区,下落合４丁目１２?７,-,東京都新宿区下落合４丁目１２?７,35.7195774,139.696881,下落合四丁目,4,0.25,宿２０他,西武バス,新宿駅西口方面,池袋駅東口方面,バス停
