指標名,バス停,,,,,,,,,,,,
出典,NAVITIME,,,,,,,,,,,,
年次,2023/1/27 取得,,,,,,,,,,,,
URL,https://www.navitime.co.jp/,,,,,,,,,,,,
備考,"（2021年度：3,601件、2022年度：3568件）",,,,,,,,,,,,
,,,,,,,,,,,,,
区,町丁目,エリア,住所,緯度,経度,バス停名,路線数,1÷路線数,バス路線名,事業者名・系統等,方面1,方面2,種類
港区,港南一丁目,-,東京都港区港南1丁目4?1,35.634526,139.746345,芝浦中央公園運動場,6,0.166667,芝浦港南ルート(田町-品川),ちぃばす,品川駅港南口方面,田町駅東口方面,バス停
港区,港南三丁目,-,東京都港区港南3丁目4港南の郷,35.633013,139.748804,港南の郷,7,0.142857,芝浦港南ルート(田町-品川),ちぃばす,品川駅港南口方面,田町駅東口方面,バス停
港区,港南四丁目,-,東京都港区港南4丁目2港南いきいきﾌﾟﾗｻﾞ,35.629557,139.74695,港南いきいきプラザ,7,0.142857,芝浦港南ルート(田町-品川),ちぃばす,品川駅港南口方面,田町駅東口方面,バス停
港区,港南四丁目,-,東京都港区港南4丁目1新港南橋,35.63082,139.747,新港南橋,7,0.142857,芝浦港南ルート(田町-品川),ちぃばす,品川駅港南口方面,田町駅東口方面,バス停
港区,西麻布四丁目,-,東京都港区西麻布4丁目15西麻布四丁目,35.659264,139.720838,西麻布四丁目,7,0.142857,青山ルート,ちぃばす,赤坂見附駅方面,-,バス停
港区,南青山六丁目,-,東京都港区南青山6丁目1?3ｺﾚｯﾂｨｵｰﾈﾋﾞﾙ,35.6628,139.7162,青南小学校,7,0.142857,青山ルート,ちぃばす,赤坂見附駅方面,六本木ヒルズ方面,バス停
港区,北青山二丁目,-,東京都港区北青山2丁目7?16外苑前駅,35.670617,139.718062,外苑前駅,7,0.142857,青山ルート,ちぃばす,赤坂見附駅方面,六本木ヒルズ方面,バス停
港区,元赤坂一丁目,赤坂,東京都港区元赤坂1丁目7元赤坂一丁目,35.678266,139.732301,元赤坂一丁目,7,0.142857,青山ルート,ちぃばす,六本木ヒルズ方面,-,バス停
港区,東新橋一丁目,虎ノ門広域,東京都港区東新橋1丁目1新橋駅,35.666139,139.760217,新橋駅〔ちぃばす〕,1,1,芝ルート,ちぃばす,みなとパーク芝浦方面,-,バス停
港区,北青山一丁目,-,東京都港区北青山1丁目4青山二丁目交差点,35.67212,139.721666,青山二丁目交差点,1,1,青山ルート,ちぃばす,赤坂見附駅方面,六本木ヒルズ方面,バス停
港区,芝浦三丁目,-,東京都港区芝浦3丁目17芝浦三丁目(ﾊﾞｽ),35.642587,139.750219,芝浦三丁目,2,0.5,芝浦港南ルート(田町-芝浦ふ頭),ちぃばす,日の出桟橋入口/品川駅港南口方面,田町駅東口方面,バス停
港区,芝浦三丁目,-,東京都港区芝浦3丁目17芝浦三丁目(ﾊﾞｽ),35.642587,139.750219,芝浦三丁目,2,0.5,品川・台場循環〔台場方面〕,お台場レインボーバス,グランドニッコー東京　台場/台場一丁目方面,-,バス停
港区,芝浦三丁目,-,東京都港区芝浦3丁目17芝浦三丁目(ﾊﾞｽ),35.642587,139.750219,芝浦三丁目,5,0.2,品川・台場循環〔品川方面〕,お台場レインボーバス,台場一丁目/品川駅港南口方面,-,バス停
港区,海岸三丁目,-,JQQ6+X2日本､東京都港区,35.639958,139.760097,海岸三丁目〔ちぃばす〕,5,0.2,芝浦港南ルート(田町-芝浦ふ頭),ちぃばす,芝浦ふ頭南/品川駅港南口方面,-,バス停
港区,海岸三丁目,-,JQQ6+X2日本､東京都港区,35.639958,139.760097,海岸三丁目〔ちぃばす〕,5,0.2,芝浦港南ルート(日の出桟橋入口),ちぃばす,竹芝桟橋入口/田町駅東口方面,-,バス停
港区,東麻布三丁目,-,東京都港区東麻布3丁目4東麻布三丁目,35.657136,139.737458,東麻布三丁目,5,0.2,麻布東ルート,ちぃばす,港区役所（東京都）方面,-,バス停
港区,南麻布四丁目,-,東京都港区南麻布4丁目6本村小学校入口,35.650796,139.727965,本村小学校入口,5,0.2,麻布西ルート,ちぃばす,六本木けやき坂方面,-,バス停
港区,高輪二丁目,-,東京都港区高輪2丁目8?24,35.6363,139.734314,高輪台小学校,6,0.166667,高輪ルート,ちぃばす,品川駅港南口方面,-,バス停
港区,高輪二丁目,-,東京都港区高輪2丁目8?24,35.6363,139.734314,高輪台小学校,6,0.166667,高輪ルート(高輪地区総合支所),ちぃばす,高輪地区総合支所前/浅草線三田駅前方面,-,バス停
港区,西麻布一丁目,-,東京都港区西麻布1丁目12西麻布一丁目,35.66002,139.724083,西麻布一丁目,6,0.166667,青山ルート,ちぃばす,六本木ヒルズ方面,-,バス停
港区,西麻布三丁目,-,東京都港区西麻布3丁目1EXｼｱﾀｰ六本木前,35.660687,139.726999,六本木六丁目,6,0.166667,青山ルート,ちぃばす,赤坂見附駅方面,-,バス停
港区,浜松町一丁目,-,東京都港区浜松町1丁目6ﾌﾟﾗｻﾞ神明,35.65865,139.7578,プラザ神明,6,0.166667,芝ルート,ちぃばす,新橋駅〔ちぃばす〕方面,-,バス停
港区,港南二丁目,-,東京都港区港南2丁目16品川駅港南口,35.628247,139.741472,品川駅東口,6,0.166667,品川-三井アウトレット木更津,高速バス,三井アウトレットパークバスターミナルＡ方面,-,バス停
港区,港南二丁目,-,東京都港区港南2丁目16品川駅港南口,35.628247,139.741472,品川駅東口,3,0.333333,東京-千葉/品川-長浦・木更津,高速バス,長浦駅北口/木更津駅東口方面,-,バス停
港区,港南二丁目,-,東京都港区港南2丁目16品川駅港南口,35.628247,139.741472,品川駅東口,3,0.333333,東京-静岡/品川-御殿場プレミアム・アウトレット,高速バス,御殿場プレミアム・アウトレット方面,-,バス停
港区,港南二丁目,-,東京都港区港南2丁目16品川駅港南口,35.628247,139.741472,品川駅東口,3,0.333333,羽田空港-富士山,空港連絡バス,富士山駅〔富士吉田〕方面,-,バス停
港区,港南二丁目,-,東京都港区港南2丁目16品川駅港南口,35.628247,139.741472,品川駅東口,3,0.333333,羽田空港-大井町・品川・新橋〔深夜/早朝〕,空港連絡バス,羽田空港第３ターミナル（バス）方面,-,バス停
港区,赤坂二丁目,赤坂,東京都港区赤坂2丁目9溜池山王駅,35.67105,139.740821,溜池山王駅,3,0.333333,赤坂ルート(赤坂駅前-六本木ヒルズ),ちぃばす,六本木ヒルズ方面,-,バス停
港区,南青山七丁目,-,東京都港区南青山7丁目1青山高樹町,35.65756,139.7146,青山高樹町,3,0.333333,青山ルート,ちぃばす,赤坂見附駅方面,六本木ヒルズ方面,バス停
港区,芝浦一丁目,-,東京都港区芝浦1丁目16みなとﾊﾟｰｸ芝浦,35.646896,139.751357,みなとパーク芝浦,2,0.5,芝ルート,ちぃばす,新橋駅〔ちぃばす〕方面,-,バス停
港区,芝浦一丁目,-,東京都港区芝浦1丁目16みなとﾊﾟｰｸ芝浦,35.646896,139.751357,みなとパーク芝浦,2,0.5,芝浦港南ルート(田町-芝浦ふ頭),ちぃばす,日の出桟橋入口/品川駅港南口方面,-,バス停
港区,台場一丁目,-,東京都港区台場1丁目7?1ｱｸｱｼﾃｨお台場3階,35.627948,139.773834,アクアシティお台場〔水陸両用バス〕,1,1,水陸両用バス TOKYO NO KABA,フジエクスプレス,東京湾方面,-,バス停
港区,芝公園一丁目,-,東京都港区芝公園1丁目5港区役所北,35.659245,139.751615,港区役所北,1,1,麻布東ルート,ちぃばす,六本木けやき坂方面,-,バス停
港区,海岸三丁目,-,東京都港区海岸3丁目3汐彩橋北,35.640701,139.753929,汐彩橋北,2,0.5,芝浦港南ルート(日の出桟橋入口),ちぃばす,竹芝桟橋入口/田町駅東口方面,-,バス停
港区,海岸三丁目,-,東京都港区海岸3丁目10芝浦ふ頭南,35.639416,139.755374,芝浦ふ頭南,2,0.5,芝浦港南ルート(田町-芝浦ふ頭),ちぃばす,田町駅東口方面,-,バス停
港区,虎ノ門一丁目,虎ノ門,東京都港区虎ﾉ門1丁目23?1虎ﾉ門ﾋﾙｽﾞ森ﾀﾜｰ,35.666953,139.749202,虎ノ門ヒルズ〔東京ＢＲＴ〕,4,0.25,東京BRT,京成バス,勝どきＢＲＴ/晴海ＢＲＴターミナル方面,-,バス停
港区,虎ノ門一丁目,虎ノ門,東京都港区虎ﾉ門1丁目23?1虎ﾉ門ﾋﾙｽﾞ森ﾀﾜｰ,35.666953,139.749202,虎ノ門ヒルズ〔東京ＢＲＴ〕,4,0.25,虎ノ門ヒルズ→羽田空港,京成バス,羽田空港第３ターミナル（バス）方面,-,バス停
港区,虎ノ門一丁目,虎ノ門,東京都港区虎ﾉ門1丁目23?1虎ﾉ門ﾋﾙｽﾞ森ﾀﾜｰ,35.666953,139.749202,虎ノ門ヒルズ〔東京ＢＲＴ〕,4,0.25,e-LineR：浜松東京虎ノ門線〔夜行便〕,高速バス,浜松駅方面,-,バス停
港区,新橋四丁目,虎ノ門広域,東京都港区新橋4丁目10?2,35.664829,139.756263,新橋〔ＢＲＴ〕,4,0.25,東京BRT,京成バス,勝どきＢＲＴ/晴海ＢＲＴターミナル方面,虎ノ門ヒルズ〔東京ＢＲＴ〕方面,バス停
港区,白金台一丁目,-,東京都港区白金台1丁目1?50ｼｪﾗﾄﾝ都ﾎﾃﾙ東京地下1F都ﾎﾃﾙ東京宮本歯科ｸﾘﾆｯｸ内,35.639259,139.730301,シェラトン都ホテル東京,1,1,２３区内エリア-成田空港(恵比寿・品川),空港連絡バス,成田空港第１ターミナル北ウィング方面,-,バス停
港区,白金台一丁目,-,東京都港区白金台1丁目1?50ｼｪﾗﾄﾝ都ﾎﾃﾙ東京地下1F都ﾎﾃﾙ東京宮本歯科ｸﾘﾆｯｸ内,35.639259,139.730301,シェラトン都ホテル東京,3,0.333333,２３区内エリア-羽田空港(品川),空港連絡バス,羽田空港第３ターミナル（バス）方面,-,バス停
港区,白金台一丁目,-,東京都港区白金台1丁目1?50ｼｪﾗﾄﾝ都ﾎﾃﾙ東京地下1F都ﾎﾃﾙ東京宮本歯科ｸﾘﾆｯｸ内,35.639259,139.730301,シェラトン都ホテル東京,3,0.333333,シェラトン都ホテル東京-品川駅,シャトルバス,品川駅方面,-,バス停
港区,白金台一丁目,-,東京都港区白金台1丁目1?50ｼｪﾗﾄﾝ都ﾎﾃﾙ東京地下1F都ﾎﾃﾙ東京宮本歯科ｸﾘﾆｯｸ内,35.639259,139.730301,シェラトン都ホテル東京,3,0.333333,シェラトン都ホテル東京-目黒駅,シャトルバス,目黒駅前方面,-,バス停
港区,高輪四丁目,-,東京都港区高輪4丁目10?30,35.627621,139.736706,品川プリンスホテル,1,1,２３区内エリア-成田空港(恵比寿・品川),空港連絡バス,成田空港第１ターミナル北ウィング方面,-,バス停
港区,高輪四丁目,-,東京都港区高輪4丁目10?30,35.627621,139.736706,品川プリンスホテル,2,0.5,２３区内エリア-羽田空港(赤坂),空港連絡バス,羽田空港第３ターミナル（バス）方面,-,バス停
港区,高輪三丁目,-,東京都港区高輪3丁目13ｻﾞ･ﾌﾟﾘﾝｽさくらﾀﾜｰ東京(ﾊﾞｽ)(羽田空港線･下り),35.630973,139.735428,ザ・プリンスさくらタワー東京,2,0.5,２３区内エリア-成田空港(恵比寿・品川),空港連絡バス,成田空港第１ターミナル北ウィング方面,-,バス停
港区,高輪三丁目,-,東京都港区高輪3丁目13ｻﾞ･ﾌﾟﾘﾝｽさくらﾀﾜｰ東京(ﾊﾞｽ)(羽田空港線･下り),35.630973,139.735428,ザ・プリンスさくらタワー東京,1,1,２３区内エリア-羽田空港(品川),空港連絡バス,羽田空港第３ターミナル（バス）方面,-,バス停
港区,高輪三丁目,-,東京都港区高輪3丁目13?1,35.631834,139.734662,グランドプリンスホテル高輪,1,1,２３区内エリア-成田空港(恵比寿・品川),空港連絡バス,成田空港第１ターミナル北ウィング方面,-,バス停
港区,高輪三丁目,-,東京都港区高輪3丁目13?1,35.631834,139.734662,グランドプリンスホテル高輪,4,0.25,２３区内エリア-羽田空港(品川),空港連絡バス,羽田空港第３ターミナル（バス）方面,-,バス停
港区,高輪三丁目,-,東京都港区高輪3丁目13?1B1,35.630053,139.73349,グランドプリンスホテル新高輪,4,0.25,２３区内エリア-成田空港(恵比寿・品川),空港連絡バス,成田空港第１ターミナル北ウィング方面,-,バス停
港区,高輪三丁目,-,東京都港区高輪3丁目13?1B1,35.630053,139.73349,グランドプリンスホテル新高輪,4,0.25,２３区内エリア-羽田空港(品川),空港連絡バス,羽田空港第３ターミナル（バス）方面,-,バス停
港区,南麻布四丁目,-,東京都港区南麻布4丁目12?20,35.646809,139.72534,ニューサンノーホテル,4,0.25,２３区内エリア-成田空港(銀座・汐留),空港連絡バス,成田空港第１ターミナル北ウィング方面,-,バス停
港区,海岸一丁目,-,東京都港区海岸1丁目16?2,35.653006,139.762375,ホテルインターコンチネンタル東京ベイ,2,0.5,２３区内エリア-成田空港(竹芝・お台場・有明),空港連絡バス,成田空港第１ターミナル北ウィング方面,-,バス停
港区,台場一丁目,-,東京都港区台場1丁目9?1,35.626411,139.770674,ヒルトン東京お台場,2,0.5,２３区内エリア-成田空港(竹芝・お台場・有明),空港連絡バス,成田空港第１ターミナル北ウィング方面,-,バス停
港区,台場一丁目,-,東京都港区台場1丁目9?1,35.626411,139.770674,ヒルトン東京お台場,2,0.5,品川・台場循環〔品川方面〕,お台場レインボーバス,台場一丁目/品川駅港南口方面,-,バス停
港区,台場二丁目,-,東京都港区台場2丁目6?1,35.625144,139.771569,グランドニッコー東京　台場,2,0.5,湾01:急行バス〔吉祥寺-お台場〕,関東バス,吉祥寺駅〔北口〕方面,-,バス停
港区,台場二丁目,-,東京都港区台場2丁目6?1,35.625144,139.771569,グランドニッコー東京　台場,2,0.5,２３区内エリア-成田空港(竹芝・お台場・有明),空港連絡バス,成田空港第１ターミナル北ウィング方面,-,バス停
港区,台場二丁目,-,東京都港区台場2丁目6?1,35.625144,139.771569,グランドニッコー東京　台場,2,0.5,一之江・豊洲・お台場-羽田空港〔早朝〕,空港連絡バス,羽田空港第３ターミナル（バス）方面,-,バス停
港区,台場二丁目,-,東京都港区台場2丁目6?1,35.625144,139.771569,グランドニッコー東京　台場,3,0.333333,東京-神奈川/お台場-横浜,高速バス,横浜駅東口／ＹＣＡＴ方面,-,バス停
港区,台場二丁目,-,東京都港区台場2丁目6?1,35.625144,139.771569,グランドニッコー東京　台場,3,0.333333,品川・台場循環〔品川方面〕,お台場レインボーバス,台場一丁目/品川駅港南口方面,-,バス停
港区,虎ノ門二丁目,虎ノ門,東京都港区虎ﾉ門2丁目10?4,35.666857,139.743991,Ｔｈｅ　Ｏｋｕｒａ　Ｔｏｋｙｏ,3,0.333333,２３区内エリア-羽田空港(赤坂),空港連絡バス,羽田空港第３ターミナル（バス）方面,-,バス停
港区,赤坂一丁目,虎ノ門,"ANAｲﾝﾀｰｺﾝﾁﾈﾝﾀﾙﾎﾃﾙ東京4F,1丁目-12-33赤坂港区東京都107-0052日本",35.66829,139.740831,ＡＮＡインターコンチネンタルホテル東京,1,1,２３区内エリア-成田空港(銀座・汐留),空港連絡バス,成田空港第１ターミナル北ウィング方面,-,バス停
港区,赤坂一丁目,虎ノ門,"ANAｲﾝﾀｰｺﾝﾁﾈﾝﾀﾙﾎﾃﾙ東京4F,1丁目-12-33赤坂港区東京都107-0052日本",35.66829,139.740831,ＡＮＡインターコンチネンタルホテル東京,1,1,２３区内エリア-羽田空港(赤坂),空港連絡バス,羽田空港第３ターミナル（バス）方面,-,バス停
港区,六本木六丁目,六本木,東京都港区六本木6丁目10?3,35.659805,139.728417,グランドハイアット東京,1,1,２３区内エリア-成田空港(銀座・汐留),空港連絡バス,成田空港第１ターミナル北ウィング方面,-,バス停
港区,六本木六丁目,六本木,東京都港区六本木6丁目10?3,35.659805,139.728417,グランドハイアット東京,1,1,２３区内エリア-羽田空港(赤坂),空港連絡バス,羽田空港第３ターミナル（バス）方面,-,バス停
港区,芝公園四丁目,-,東京都港区芝公園4丁目8ｻﾞ･ﾌﾟﾘﾝｽﾊﾟｰｸﾀﾜｰ東京,35.654917,139.747151,ザ・プリンス　パークタワー東京,2,0.5,２３区内エリア-成田空港(銀座・汐留),空港連絡バス,成田空港第１ターミナル北ウィング方面,-,バス停
港区,芝公園四丁目,-,東京都港区芝公園4丁目8ｻﾞ･ﾌﾟﾘﾝｽﾊﾟｰｸﾀﾜｰ東京,35.654917,139.747151,ザ・プリンス　パークタワー東京,2,0.5,２３区内エリア-羽田空港(赤坂),空港連絡バス,羽田空港第３ターミナル（バス）方面,-,バス停
