0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
,,,,,,,,,,,,,,,,,,
,指標名,文化財,,,,,,,,,,,,,,,,
,出典,国指定文化財等データベース,,,,,,,,,,,,,,,,
,年次,2026/3/2取得,,,,,,,,,,,,,,,,
,URL,https://kunishitei.bunka.go.jp/,,,,,,,,,,,,,,,,
,備考,（2023年：559件、2024年：578件、2025年：579件）※所在地の記載のないもの、無形を除く,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,区,町丁,エリア,住所,緯度,経度,名称,棟名,文化財種類,種別1,種別2,国,時代,重文指定年月日,国宝指定年月日,保管施設の名称,所有者名,管理団体又は責任者
,千代田区,千代田,-,東京都千代田区千代田1-8,35.68393389,139.75289,銅色絵太平楽置物,,国宝・重要文化財（美術工芸品）,重要文化財,工芸品,日本,明治,20240827,,京都府（東京都）,千代田区千代田1-8,皇居三の丸尚蔵館
,千代田区,千代田,-,東京都千代田区千代田1-8,35.68393389,139.75289,銅色絵蘭陵王置物〈海野勝珉作／〉,,国宝・重要文化財（美術工芸品）,重要文化財,工芸品,日本,明治,20230627,,京都府（東京都）,千代田区千代田1-8,皇居三の丸尚蔵館
,千代田区,千代田,-,東京都千代田区千代田1-1,35.68393389,139.75289,屏風土代〈小野道風筆/〉,,国宝・重要文化財（美術工芸品）,国宝,書跡・典籍,,平安時代,20210930,20210930,京都府（東京都）,東京都千代田区千代田1-1,皇居三の丸尚蔵館
,千代田区,千代田,-,東京都千代田区千代田,35.68393389,139.75289,ベルサリエーレの歩哨（松岡寿筆）,,国宝・重要文化財（美術工芸品）,重要文化財,絵画,日本,明治時代,20250926,,京都府（東京都）,東京都千代田区千代田,皇居三の丸尚蔵館
,千代田区,千代田,-,東京都千代田区千代田,35.68393389,139.75289,"万葉集巻第二、第四残巻（金沢本）〈藤原定信筆／彩牋〉
　附 浦景蒔絵冊子箱
　　　桐冊子箱
　　　　　　宝永丁亥仲春望日前田綱紀箱書",,国宝・重要文化財（美術工芸品）,国宝,書跡・典籍,日本,平安時代院政期,,20230627,京都府（東京都）,東京都千代田区千代田,皇居三の丸尚蔵館
,千代田区,千代田,-,東京都千代田区千代田,35.68393389,139.75289,和漢朗詠集（雲紙）,,国宝・重要文化財（美術工芸品）,国宝,書跡・典籍,日本,平安時代,,20240827,京都府（東京都）,東京都千代田区千代田,皇居三の丸尚蔵館
,千代田区,北の丸公園,-,東京都千代田区北の丸公園3-1,35.6906144962494,139.754698269819,風蕭々兮易水寒,,登録美術品,絵画,,日本,昭和時代,20180612,,（東京都）,東京都千代田区北の丸公園３－１,独立行政法人国立美術館　東京国立近代美術館
,千代田区,北の丸公園,-,"東京都千代田区北の丸公園3-1
",35.6906144962494,139.754698269819,木花之佐久夜毘売,,登録美術品,絵画,,日本,昭和時代,20190514,,（東京都）,"東京都千代田区北の丸公園3－1
",独立行政法人国立美術館　東京国立近代美術館
,千代田区,北の丸公園,-,東京都千代田区北の丸公園3-1,35.6906144962494,139.754698269819,清宵,,登録美術品,彫刻,,日本,明治時代,20150811,,（東京都）,東京都千代田区北の丸公園３－１,東京国立近代美術館
,中央区,-,-,東京都中央区新川、江東区佐賀,35.67629726,139.787536,永代橋,,国宝・重要文化財（建造物）,重要文化財,近代／産業・交通・土木,,大正,20070618,,東京都,東京都中央区新川、江東区佐賀,
,中央区,-,-,東京都中央区築地、勝どき,35.66223484,139.7749182,勝鬨橋,,国宝・重要文化財（建造物）,重要文化財,近代／産業・交通・土木,,昭和,20070618,,東京都,東京都中央区築地、勝どき,
,中央区,-,-,東京都中央区日本橋中洲、江東区清澄,35.68242422,139.7918821,清洲橋,,国宝・重要文化財（建造物）,重要文化財,近代／産業・交通・土木,,昭和,20070618,,東京都,東京都中央区日本橋中洲、江東区清澄,
,中央区,日本橋２丁目,日八京,東京都中央区日本橋2-4-1,35.68078334,139.7734784,髙島屋東京店,髙島屋東京店,国宝・重要文化財（建造物）,重要文化財,近代／商業・業務,,昭和,20090630,,東京都,東京都中央区日本橋2丁目4番1号,
,中央区,築地３丁目,-,東京都中央区築地3-一五〇1-,35.66651194,139.7722719,築地本願寺本堂,,国宝・重要文化財（建造物）,重要文化財,近代／宗教,,昭和,20141210,,東京都,東京都中央区築地三丁目一五〇一番,
,中央区,日本橋本石町２丁目,日八京,東京都中央区日本橋本石町2-1-1,35.68656247,139.7715401,日本銀行本店本館,,国宝・重要文化財（建造物）,重要文化財,近代／商業・業務,,明治,19740205,,東京都,東京都中央区日本橋本石町二丁目1番1号,
,中央区,日本橋１丁目,日八京,東京都中央区日本橋1-・日本橋室町1-間,35.684057,139.7744929,日本橋,,国宝・重要文化財（建造物）,重要文化財,近代／産業・交通・土木,,明治,19990513,,東京都,東京都中央区日本橋一丁目・日本橋室町一丁目間,
,中央区,日本橋室町２丁目,日八京,東京都中央区日本橋室町2-1-1,35.67512778,139.7334861,三井本館,,国宝・重要文化財（建造物）,重要文化財,近代／商業・業務,,昭和,19981225,,東京都,東京都中央区日本橋室町二丁目1番1号,
,中央区,日本橋室町１丁目,日八京,東京都中央区日本橋室町1-7-,35.685597,139.773352,三越日本橋本店,,国宝・重要文化財（建造物）,重要文化財,近代／商業・業務,,昭和,20160725,,東京都,東京都中央区日本橋室町一丁目7番地,
,中央区,日本橋室町２丁目,日八京,東京都中央区日本橋室町2-1-1三井本館7階,35.68641691,139.7735268,刀〈銘国広／〉,,国宝・重要文化財（美術工芸品）,重要文化財,工芸品,日本,桃山,19500829,,東京都（東京都）,三井記念美術館　東京都中央区日本橋室町2-1-1三井本館7階,三井記念美術館　
,中央区,日本橋室町２丁目,日八京,東京都中央区日本橋室町2-1-1三井本館7階,35.68641691,139.7735268,唐物肩衝茶入（北野）,,国宝・重要文化財（美術工芸品）,重要文化財,工芸品,中国,南宋時代,20030529,,東京都（東京都）,三井記念美術館　東京都中央区日本橋室町2-1-1三井本館7階,三井記念美術館　
,中央区,日本橋室町２丁目,日八京,東京都中央区日本橋室町2-1-1三井本館7階,35.68641476,139.7735316,旧金剛宗家伝来能面,,国宝・重要文化財（美術工芸品）,重要文化財,彫刻,,室町、桃山、江戸,20080710,,東京都（東京都）,東京都中央区日本橋室町2－1－1　三井本館7階,三井記念美術館
,中央区,日本橋室町２丁目,日八京,東京都中央区日本橋室町2-1-1三井本館7階,35.68641691,139.7735268,熊野御幸記〈藤原定家筆／建仁元年十月〉,,国宝・重要文化財（美術工芸品）,国宝,古文書,日本,鎌倉,,19670615,東京都（東京都）,三井記念美術館　東京都中央区日本橋室町2-1-1三井本館7階,三井記念美術館　
,中央区,日本橋室町２丁目,日八京,東京都中央区日本橋室町2-1-1三井本館7階,35.68641691,139.7735268,古林清茂墨蹟〈与無夢一清偈／泰定四年至節後三日〉,,国宝・重要文化財（美術工芸品）,重要文化財,書跡・典籍,中国,元,19890612,,東京都（東京都）,三井記念美術館　東京都中央区日本橋室町2-1-1三井本館7階,三井記念美術館　
,中央区,日本橋室町２丁目,日八京,東京都中央区日本橋室町2-1-1三井本館7階,35.68641691,139.7735268,黒楽茶碗（俊寛）〈長次郎作／〉,,国宝・重要文化財（美術工芸品）,重要文化財,工芸品,日本,桃山,19960627,,東京都（東京都）,三井記念美術館　東京都中央区日本橋室町2-1-1三井本館7階,三井記念美術館　
,中央区,日本橋室町２丁目,日八京,東京都中央区日本橋室町2-1-1三井本館7階,35.686695,139.7729789,粉引茶碗（三好）,,国宝・重要文化財（美術工芸品）,重要文化財,工芸品,朝鮮,朝鮮,20160817,,東京都（東京都）,三井記念美術館　東京都中央区日本橋室町2-1-1三井本館７階,三井記念美術館
,中央区,銀座８丁目,-,東京都中央区銀座8-10-3銀座三鈴ビル,35.6679556,139.7600953,石帆惟衍墨蹟,,国宝・重要文化財（美術工芸品）,重要文化財,書跡・典籍,中国,南宋,19550202,,東京都（東京都）,東京都中央区銀座8－10－3　銀座三鈴ビル,みずたに美術株式会社
,中央区,日本橋室町２丁目,日八京,東京都中央区日本橋室町2-1-1三井本館7階,35.68641691,139.7735268,志野茶碗〈銘卯花墻／〉,,国宝・重要文化財（美術工芸品）,国宝,工芸品,日本,桃山,19550202,19590627,東京都（東京都）,三井記念美術館　東京都中央区日本橋室町2-1-1三井本館7階,三井記念美術館　
,中央区,日本橋室町２丁目,日八京,東京都中央区日本橋室町2-1-1三井本館7階,35.68641476,139.7735316,紙本著色東福門院入内図〈／四曲屏風〉,,国宝・重要文化財（美術工芸品）,重要文化財,絵画,日本,江戸,20060609,,東京都（東京都）,東京都中央区日本橋室町2-1-1三井本館7階,三井記念美術館
,中央区,日本橋室町２丁目,日八京,東京都中央区日本橋室町2-1-1,35.686695,139.7729789,拾遺抄,,国宝・重要文化財（美術工芸品）,重要文化財,書跡・典籍,日本,鎌倉,20160817,,東京都（東京都）,東京都中央区日本橋室町2-1-1,三井記念美術館
,中央区,日本橋室町２丁目,日八京,東京都中央区日本橋室町2-1-1三井本館7階,35.68641691,139.7735268,清拙正澄墨蹟〈霊致別称偈／延元元年仲夏〉,,国宝・重要文化財（美術工芸品）,重要文化財,書跡・典籍,中国・日本,元～南北朝,19531114,,東京都（東京都）,三井記念美術館　東京都中央区日本橋室町2-1-1三井本館7階,三井記念美術館　
,中央区,日本橋室町２丁目,日八京,東京都中央区日本橋室町2-1-1三井本館7階,35.68641691,139.7735268,太刀〈銘国信／〉,,国宝・重要文化財（美術工芸品）,重要文化財,工芸品,日本,南北朝,19550622,,東京都（東京都）,三井記念美術館　東京都中央区日本橋室町2-1-1三井本館7階,三井記念美術館　
,中央区,日本橋室町２丁目,日八京,東京都中央区日本橋室町2-1-1三井本館7階,35.68641691,139.7735268,太刀〈銘助真／〉,,国宝・重要文化財（美術工芸品）,重要文化財,工芸品,日本,鎌倉,19570219,,東京都（東京都）,三井記念美術館　東京都中央区日本橋室町2-1-1三井本館7階,三井記念美術館　
,中央区,日本橋室町２丁目,日八京,東京都中央区日本橋室町2-1-1三井本館7階,35.68641691,139.7735268,太刀〈銘則宗／〉,,国宝・重要文化財（美術工芸品）,重要文化財,工芸品,日本,鎌倉,19500829,,東京都（東京都）,三井記念美術館　東京都中央区日本橋室町2-1-1三井本館7階,三井記念美術館　
,中央区,日本橋室町２丁目,日八京,東京都中央区日本橋室町2-1-1三井本館7階,35.68641691,139.7735268,太刀〈銘備州長船住兼光／暦応二年正月日〉,,国宝・重要文化財（美術工芸品）,重要文化財,工芸品,日本,南北朝,19520329,,東京都（東京都）,三井記念美術館　東京都中央区日本橋室町2-1-1三井本館7階,三井記念美術館　
,中央区,日本橋室町２丁目,日八京,東京都中央区日本橋室町2-1-1三井本館7階,35.68641691,139.7735268,太刀〈銘備州長鉛基光／〉,,国宝・重要文化財（美術工芸品）,重要文化財,工芸品,日本,南北朝,19530331,,東京都（東京都）,三井記念美術館　東京都中央区日本橋室町2-1-1三井本館7階,三井記念美術館　
,中央区,銀座８丁目,-,東京都中央区銀座8-10-3銀座三鈴ビル,35.6679889,139.7600635,達磨大師安心法門（絹本）〈石溪心月筆／〉,,国宝・重要文化財（美術工芸品）,重要文化財,書跡・典籍,中国,南宋,19780615,,東京都（東京都）,東京都中央区銀座8－10－3　銀座三鈴ビル,みずたに美術株式会社
,中央区,日本橋室町２丁目,日八京,東京都中央区日本橋室町2-1-1三井本館7階,35.68641691,139.7735268,短刀〈無銘貞宗（名物徳善院貞宗）／〉,,国宝・重要文化財（美術工芸品）,国宝,工芸品,日本,鎌倉,19370525,19521122,東京都（東京都）,三井記念美術館　東京都中央区日本橋室町2-1-1三井本館7階,三井記念美術館　
,中央区,日本橋室町２丁目,日八京,東京都中央区日本橋室町2-1-1三井本館7階,35.68641691,139.7735268,短刀〈無銘正宗（名物日向正宗）／〉,,国宝・重要文化財（美術工芸品）,国宝,工芸品,日本,鎌倉,19410703,19521122,東京都（東京都）,三井記念美術館　東京都中央区日本橋室町2-1-1三井本館7階,三井記念美術館　
,中央区,日本橋室町２丁目,日八京,東京都中央区日本橋室町2-1-1三井本館7階,35.68641691,139.7735268,手鑑「たかまつ」（百八十六葉）,,国宝・重要文化財（美術工芸品）,重要文化財,書跡・典籍,日本,奈良～江戸,19890612,,東京都（東京都）,三井記念美術館　東京都中央区日本橋室町2-1-1三井本館7階,三井記念美術館　
,中央区,日本橋室町２丁目,日八京,東京都中央区日本橋室町2-1-1三井本館7階,35.68641691,139.7735268,薙刀〈銘一／〉,,国宝・重要文化財（美術工芸品）,重要文化財,工芸品,日本,鎌倉,19520719,,東京都（東京都）,三井記念美術館　東京都中央区日本橋室町2-1-1三井本館7階,三井記念美術館　
,中央区,日本橋室町２丁目,日八京,東京都中央区日本橋室町2-1-1三井本館7階,35.68641691,139.7735268,日本航海図〈（羊皮紙著色）／〉,,国宝・重要文化財（美術工芸品）,重要文化財,歴史資料,日本,江戸,19950615,,東京都（東京都）,三井記念美術館　東京都中央区日本橋室町2-1-1三井本館7階,三井記念美術館　
,中央区,日本橋室町２丁目,日八京,東京都中央区日本橋室町2-1-1三井本館7階,35.68641691,139.7735268,楽焼黒茶碗（雨雲）〈光悦作／〉,,国宝・重要文化財（美術工芸品）,重要文化財,工芸品,日本,江戸,19550622,,東京都（東京都）,三井記念美術館　東京都中央区日本橋室町2-1-1三井本館7階,三井記念美術館　
,中央区,日本橋室町２丁目,日八京,東京都中央区日本橋室町2-1-1三井本館7階,35.68641691,139.7735268,鸞天目茶碗,,国宝・重要文化財（美術工芸品）,重要文化財,工芸品,中国,南宋時代,20000627,,東京都（東京都）,三井記念美術館　東京都中央区日本橋室町2-1-1三井本館7階,三井記念美術館　
,中央区,日本橋室町２丁目,日八京,東京都中央区日本橋室町2-1-1三井本館7階,35.68641691,139.7735268,紙本淡彩雪松図〈円山応挙筆／六曲屏風〉,,国宝・重要文化財（美術工芸品）,国宝,絵画,日本,江戸,,19520329,東京都（東京都）,三井記念美術館　東京都中央区日本橋室町2-1-1三井本館7階,三井記念美術館　
,中央区,日本橋室町２丁目,日八京,東京都中央区日本橋室町2-1-1三井本館7階,35.68641691,139.7735268,紙本金地著色日月松鶴図〈／六曲屏風〉,,国宝・重要文化財（美術工芸品）,重要文化財,絵画,日本,室町,19930610,,東京都（東京都）,三井記念美術館　東京都中央区日本橋室町2-1-1三井本館7階,三井記念美術館　
,中央区,-,-,東京都中央区浜離宮庭園,35.65989173,139.7633501,旧浜離宮庭園,,史跡名勝天然記念物,特別名勝,特別史跡,,,19481218,,東京都,中央区浜離宮庭園,
,中央区,日本橋大伝馬町,-,東京都中央区日本橋大伝馬町1-5,35.68933492,139.7780735,江戸屋店舗兼住宅,,登録有形文化財(建造物),産業3次,建築物,,大正,20140425,,東京都,東京都中央区日本橋大伝馬町1-5,
,中央区,新富２丁目,-,東京都中央区新富2-6-13,35.67215508,139.7726732,大野屋總本店店舗,,登録有形文化財(建造物),産業3次,建築物,,大正,20140425,,東京都,東京都中央区新富2-6-13,
,中央区,佃１丁目,-,東京都中央区佃1-8,35.66723056,139.7825028,旧飯田家住宅店舗兼主屋,,登録有形文化財(建造物),住宅,建築物,,大正,20250313,,東京都,東京都中央区佃一丁目8,
,中央区,銀座１丁目,-,東京都中央区銀座1-207,35.673075,139.7705667,旧宮脇ビル（川崎ブランドデザインビルヂング）,,登録有形文化財(建造物),産業3次,建築物,,昭和前,20250313,,東京都,東京都中央区銀座一丁目207,
,中央区,日本橋小網町,-,東京都中央区日本橋小網町10-5,35.68268889,139.7808222,喜代川店舗,,登録有形文化財(建造物),産業3次,建築物,,昭和前,20180510,,東京都,東京都中央区日本橋小網町10-5,
,中央区,銀座５丁目,-,東京都中央区銀座5-202-13,35.66965,139.7666667,銀座大野屋店舗兼主屋,,登録有形文化財(建造物),産業3次,建築物,,昭和中,20250313,,東京都,東京都中央区銀座五丁目202-13,
,中央区,銀座７丁目,-,東京都中央区銀座7-1,35.66916111,139.7632389,銀座ライオンビル,,登録有形文化財(建造物),産業3次,建築物,,昭和前,20220217,,東京都,東京都中央区銀座七丁目1,
,中央区,新富１丁目,-,東京都中央区新富1-11-3他,35.67211667,139.7746694,新富町躍金楼店舗,,登録有形文化財(建造物),産業3次,建築物,,昭和中,20180510,,東京都,東京都中央区新富一丁目11-3他,
,中央区,東日本橋２丁目,-,東京都中央区東日本橋2-16-8,35.69452538,139.7855609,玉置文治郎ビル,,登録有形文化財(建造物),産業3次,建築物,,昭和前,20050209,,東京都,東京都中央区東日本橋2-16-8,
,中央区,日本橋富沢町,-,東京都中央区日本橋富沢町9-3,35.68887617,139.781902,ハリオグラスビル,,登録有形文化財(建造物),産業3次,建築物,,昭和前,20030701,,東京都,東京都中央区日本橋富沢町9-3,
,中央区,京橋２丁目,日八京,東京都中央区京橋2-5-60他,35.67613889,139.7712528,繭山龍泉堂店舗,,登録有形文化財(建造物),産業3次,建築物,,昭和中,20180510,,東京都,東京都中央区京橋二丁目5-60他,
,中央区,日本橋人形町１丁目,-,東京都中央区日本橋人形町1-5-2,35.68510584,139.7818206,よし梅芳町亭,,登録有形文化財(建造物),住宅,建築物,,昭和前,20020821,,東京都,東京都中央区日本橋人形町1-5-2,
,中央区,京橋２丁目,日八京,東京都中央区京橋2-16-1,35.64923608,139.7561746,彩色設計図集,,登録有形文化財（美術工芸品）,歴史資料,,日本,明治～大正,20110627,,東京都（東京都）,東京都中央区京橋2-16-1,清水建設株式会社
,中央区,日本橋室町２丁目,日八京,東京都中央区日本橋室町2-1-1三井本館7階,35.68641691,139.7735268,銅製船氏王後墓誌,,国宝・重要文化財（美術工芸品）,国宝,考古資料,日本,奈良,19530331,19610427,（東京都）,三井記念美術館　東京都中央区日本橋室町2-1-1三井本館7階,三井記念美術館　
,品川区,東五反田３丁目,-,東京都品川区東五反田3-191-39,35.63072694,139.7295889,旧島津家本邸,本館,国宝・重要文化財（建造物）,重要文化財,近代／住居,,大正,20191227,,東京都,東京都品川区東五反田三丁目191番地39,
,品川区,東五反田３丁目,-,東京都品川区東五反田3-191-39,35.63072694,139.7295889,旧島津家本邸,事務所,国宝・重要文化財（建造物）,重要文化財,近代／住居,,大正,20191227,,東京都,東京都品川区東五反田三丁目191番地39,
,品川区,西五反田４丁目,-,東京都品川区西五反田4-12-1,35.62640833,139.7100222,宝篋印塔,-1,国宝・重要文化財（建造物）,重要文化財,近世以前／その他,,鎌倉後期,19530829,,東京都,東京都品川区西五反田4丁目12番地1,
,品川区,西五反田４丁目,-,東京都品川区西五反田4-12-1,35.62640833,139.7100222,宝篋印塔,-2,国宝・重要文化財（建造物）,重要文化財,近世以前／その他,,鎌倉後期,19530829,,東京都,東京都品川区西五反田4丁目12番地1,
,品川区,-,-,東京都大田区山王1-、品川区大井6-,35.59298917,139.7302393,大森貝塚,,史跡名勝天然記念物,史跡,,,,19550324,,東京都,大田区山王一丁目、品川区大井六丁目,
,品川区,北品川３丁目,-,東京都品川区北品川3-,35.61789774,139.7367122,加茂真淵墓,,史跡名勝天然記念物,史跡,,,,19261020,,東京都,品川区北品川三丁目,
,品川区,北品川３丁目,-,東京都品川区北品川3-,35.61765007,139.7365263,沢庵墓,,史跡名勝天然記念物,史跡,,,,19261020,,東京都,品川区北品川三丁目,
,品川区,南品川１丁目,-,東京都品川区南品川1-223-5,35.61659722,139.7443611,旧品川警察署品川橋交通待機所,,登録有形文化財(建造物),官公庁舎,建築物,,昭和前,20230807,,東京都,東京都品川区南品川一丁目223-5,
,品川区,豊町１丁目,-,東京都品川区豊町1-1131-1,35.61228333,139.7205361,旧三井文庫第二書庫,,登録有形文化財(建造物),文化福祉,建築物,,大正,20200403,,東京都,東京都品川区豊町一丁目1131-1,
,品川区,北品川５丁目,-,東京都品川区北品川5-740-10,35.62074226,139.7349103,小池家住宅主屋,,登録有形文化財(建造物),住宅,建築物,,昭和前,20110126,,東京都,東京都品川区北品川5-740-10,
,品川区,上大崎４丁目,-,東京都品川区上大崎4-245-1他,35.63362889,139.7147778,十四世喜多六平太記念能楽堂,,登録有形文化財(建造物),文化福祉,建築物,,昭和後,20260210,,東京都,東京都品川区上大崎四丁目245-1他,
,品川区,平塚１丁目,-,東京都品川区平塚1-584,35.616225,139.7160444,長濱家住宅主屋,,登録有形文化財(建造物),住宅,建築物,,大正,20200403,,東京都,東京都品川区平塚一丁目584,
,品川区,平塚１丁目,-,東京都品川区平塚1-584,35.616225,139.7160444,長濱家住宅門,,登録有形文化財(建造物),住宅,その他工作物,,大正,20200403,,東京都,東京都品川区平塚一丁目584,
,品川区,旗の台３丁目,-,東京都品川区旗の台3-852-1,35.60452176,139.7083426,旗岡八幡神社絵馬殿,,登録有形文化財(建造物),宗教,建築物,,昭和前,20130621,,東京都,東京都品川区旗の台3-852-1,
