0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
,,,,,,,,,,,,,,
,指標名,バス停,,,,,,,,,,,,
,出典,navitime,,,,,,,,,,,,
,年次,2026/01/26取得,,,,,,,,,,,,
,URL,https://www.navitime.co.jp/,,,,,,,,,,,,
,備考,(2023年度：3645件、2024年度：3652件、2025年度：3571件),,,,,,,,,,,,
,,,,,,,,,,,,,,
,区,町丁目,エリア,住所,緯度,経度,バス停名,路線数,1÷路線数,バス路線名,事業者名・系統等,方面1,方面2,種類
,江東区,越中島２丁目,-,江東区古石場1丁目1越中島,35.669924,139.792282,越中島,3,0.3333333333333333,海０１,都営バス,東京テレポート駅前方面,門前仲町（バス）方面,バス停
,江東区,越中島２丁目,-,江東区古石場1丁目1越中島,35.669924,139.792282,越中島,3,0.3333333333333333,門１９,都営バス,門前仲町（バス）方面,深川車庫前/東京ビッグサイト〔バス〕方面,バス停
,江東区,越中島２丁目,-,江東区古石場1丁目1越中島,35.669924,139.792282,越中島,3,0.3333333333333333,門３３,都営バス,亀戸駅前方面,豊海水産埠頭方面,バス停
,江東区,高橋,-,江東区高橋4−6,35.684696,139.799401,高橋(東京都),1,1,門３３,都営バス,亀戸駅前方面,豊海水産埠頭方面,バス停
,江東区,佐賀１丁目,-,江東区佐賀1丁目3佐賀１丁目,35.675582,139.789518,佐賀１丁目,1,1,東２２,都営バス,錦糸町駅前方面,東京駅丸の内北口方面,バス停
,江東区,三好３丁目,-,江東区三好3丁目3東京都現代美術館前,35.679694,139.806623,東京都現代美術館前,1,1,業１０(新橋-とうきょうスカイツリー駅前),都営バス,とうきょうスカイツリー駅前方面,新橋（東京都）方面,バス停
,江東区,枝川１丁目,-,江東区枝川1丁目11枝川１丁目,35.656867,139.804399,枝川１丁目,5,0.2,業１０(新橋-とうきょうスカイツリー駅前),都営バス,とうきょうスカイツリー駅前方面,新橋（東京都）方面,バス停
,江東区,枝川１丁目,-,江東区枝川1丁目11枝川１丁目,35.656867,139.804399,枝川１丁目,5,0.2,錦１３(晴海埠頭-錦糸町駅前),都営バス,錦糸町駅前方面,晴海埠頭方面,バス停
,江東区,枝川１丁目,-,江東区枝川1丁目11枝川１丁目,35.656867,139.804399,枝川１丁目,5,0.2,陽１２-１,都営バス,昭和大学江東豊洲病院前方面,東陽町駅前方面,バス停
,江東区,枝川１丁目,-,江東区枝川1丁目11枝川１丁目,35.656867,139.804399,枝川１丁目,5,0.2,陽１２-２,都営バス,豊洲市場方面,東陽町駅前方面,バス停
,江東区,枝川１丁目,-,江東区枝川1丁目11枝川１丁目,35.656867,139.804399,枝川１丁目,5,0.2,陽１２-３,都営バス,東京テレポート駅前方面,東陽町駅前方面,バス停
,江東区,枝川２丁目,-,江東区枝川2丁目13−1,35.658068,139.806754,枝川２丁目,7,0.1428571428571428,業１０(新橋-とうきょうスカイツリー駅前),都営バス,とうきょうスカイツリー駅前方面,新橋（東京都）方面,バス停
,江東区,枝川２丁目,-,江東区枝川2丁目13−1,35.658068,139.806754,枝川２丁目,7,0.1428571428571428,錦１３(晴海埠頭-錦糸町駅前),都営バス,錦糸町駅前方面,晴海埠頭方面,バス停
,江東区,枝川２丁目,-,江東区枝川2丁目13−1,35.658068,139.806754,枝川２丁目,7,0.1428571428571428,陽１２-１,都営バス,昭和大学江東豊洲病院前方面,東陽町駅前方面,バス停
,江東区,枝川２丁目,-,江東区枝川2丁目13−1,35.658068,139.806754,枝川２丁目,7,0.1428571428571428,陽１２-２,都営バス,豊洲市場方面,東陽町駅前方面,バス停
,江東区,枝川２丁目,-,江東区枝川2丁目13−1,35.658068,139.806754,枝川２丁目,7,0.1428571428571428,陽１２-３,都営バス,東京テレポート駅前方面,東陽町駅前方面,バス停
,江東区,枝川２丁目,-,江東区枝川2丁目13−1,35.658068,139.806754,枝川２丁目,7,0.1428571428571428,木場ルート〔木場方面〕,しおかぜ,木場１丁目（東京都）方面,,バス停
,江東区,枝川２丁目,-,江東区枝川2丁目13−1,35.658068,139.806754,枝川２丁目,7,0.1428571428571428,木場ルート〔潮見方面〕,しおかぜ,潮見駅前方面,,バス停
,江東区,枝川２丁目,-,江東区枝川2丁目15−4,35.65775,139.807393,枝川(東京都),7,0.1428571428571428,業１０(新橋-とうきょうスカイツリー駅前),都営バス,とうきょうスカイツリー駅前方面,新橋（東京都）方面,バス停
,江東区,枝川２丁目,-,江東区枝川2丁目15−4,35.65775,139.807393,枝川(東京都),7,0.1428571428571428,海０１,都営バス,東京テレポート駅前方面,門前仲町（バス）方面,バス停
,江東区,枝川２丁目,-,江東区枝川2丁目15−4,35.65775,139.807393,枝川(東京都),7,0.1428571428571428,錦１３(晴海埠頭-錦糸町駅前),都営バス,錦糸町駅前方面,晴海埠頭方面,バス停
,江東区,枝川２丁目,-,江東区枝川2丁目15−4,35.65775,139.807393,枝川(東京都),7,0.1428571428571428,門１９,都営バス,門前仲町（バス）方面,深川車庫前方面,バス停
,江東区,枝川２丁目,-,江東区枝川2丁目15−4,35.65775,139.807393,枝川(東京都),7,0.1428571428571428,陽１２-１,都営バス,昭和大学江東豊洲病院前方面,東陽町駅前方面,バス停
,江東区,枝川２丁目,-,江東区枝川2丁目15−4,35.65775,139.807393,枝川(東京都),7,0.1428571428571428,陽１２-２,都営バス,豊洲市場方面,東陽町駅前方面,バス停
,江東区,枝川２丁目,-,江東区枝川2丁目15−4,35.65775,139.807393,枝川(東京都),7,0.1428571428571428,陽１２-３,都営バス,東京テレポート駅前方面,東陽町駅前方面,バス停
,江東区,枝川３丁目,-,江東区枝川3丁目10枝川３丁目,35.660028,139.810486,枝川３丁目,2,0.5,木場ルート〔木場方面〕,しおかぜ,木場１丁目（東京都）方面,,バス停
,江東区,枝川３丁目,-,江東区枝川3丁目10枝川３丁目,35.660028,139.810486,枝川３丁目,2,0.5,木場ルート〔潮見方面〕,しおかぜ,潮見駅前方面,,バス停
,江東区,枝川２丁目,-,江東区枝川3丁目3八枝橋,35.65876,139.8083,八枝橋,1,1,錦１３乙,都営バス,錦糸町駅前方面,深川車庫前方面,バス停
,江東区,若洲１丁目,-,江東区若洲1丁目3ｼｬｼｰ整理場前,35.628833,139.832394,シャシー整理場前,1,1,木１１甲,都営バス,若洲キャンプ場前方面,新木場駅前/東陽町駅前方面,バス停
,江東区,若洲１丁目,-,江東区若洲1丁目5若洲中央,35.627569,139.830762,若洲中央,1,1,木１１甲,都営バス,若洲キャンプ場前方面,新木場駅前/東陽町駅前方面,バス停
,江東区,若洲２丁目,-,江東区若洲2丁目4江東倉庫組合前,35.626365,139.832244,江東倉庫組合前,1,1,木１１甲,都営バス,若洲キャンプ場前方面,新木場駅前/東陽町駅前方面,バス停
,江東区,若洲２丁目,-,江東区若洲2丁目7江東倉庫会館前,35.624743,139.833628,江東倉庫会館前,1,1,木１１甲,都営バス,若洲キャンプ場前方面,新木場駅前/東陽町駅前方面,バス停
,江東区,若洲３丁目,-,江東区若洲3丁目1若洲ｺﾞﾙﾌﾘﾝｸｽ前,35.631335,139.836319,若洲ゴルフリンクス前,1,1,木１１甲,都営バス,若洲キャンプ場前方面,新木場駅前/東陽町駅前方面,バス停
,江東区,若洲３丁目,-,江東区若洲3丁目2若洲ｷｬﾝﾌﾟ場前,35.619474,139.834553,若洲キャンプ場前,1,1,木１１甲,都営バス,新木場駅前/東陽町駅前方面,,バス停
,江東区,住吉１丁目,-,江東区住吉1丁目3住吉１丁目,35.688292,139.810714,住吉１丁目(東京都),2,0.5,錦１１,都営バス,築地駅前方面,亀戸駅前方面,バス停
,江東区,住吉１丁目,-,江東区住吉1丁目3住吉１丁目,35.688292,139.810714,住吉１丁目(東京都),2,0.5,錦１３(晴海埠頭-錦糸町駅前),都営バス,錦糸町駅前方面,晴海埠頭方面,バス停
,江東区,住吉２丁目,-,江東区住吉2丁目28江東公会堂前,35.689045,139.81857,江東公会堂前,1,1,錦２８,都営バス,錦糸町駅前方面,東大島駅前〔大島口〕方面,バス停
,江東区,住吉２丁目,-,江東区住吉2丁目6住吉駅前,35.688887,139.814933,住吉駅前(東京都),5,0.2,東２２,都営バス,錦糸町駅前方面,東京駅丸の内北口方面,バス停
,江東区,住吉２丁目,-,江東区住吉2丁目6住吉駅前,35.688887,139.814933,住吉駅前(東京都),5,0.2,錦１１,都営バス,築地駅前方面,,バス停
,江東区,住吉２丁目,-,江東区住吉2丁目6住吉駅前,35.688887,139.814933,住吉駅前(東京都),5,0.2,錦１３(晴海埠頭-錦糸町駅前),都営バス,晴海埠頭方面,,バス停
,江東区,住吉２丁目,-,江東区住吉2丁目6住吉駅前,35.688887,139.814933,住吉駅前(東京都),5,0.2,錦２２,都営バス,錦糸町駅前方面,臨海車庫方面,バス停
,江東区,住吉２丁目,-,江東区住吉2丁目6住吉駅前,35.688887,139.814933,住吉駅前(東京都),5,0.2,錦２８,都営バス,錦糸町駅前方面,東大島駅前〔大島口〕方面,バス停
,江東区,新砂１丁目,-,江東区新砂1丁目12新砂１丁目,35.658583,139.823847,新砂１丁目,4,0.25,急行０５/直行03,都営バス,日本科学未来館方面,錦糸町駅前方面,バス停
,江東区,新砂１丁目,-,江東区新砂1丁目12新砂１丁目,35.658583,139.823847,新砂１丁目,4,0.25,木１１甲,都営バス,新木場駅前/若洲キャンプ場前方面,東陽町駅前/木場駅前方面,バス停
,江東区,新砂１丁目,-,江東区新砂1丁目12新砂１丁目,35.658583,139.823847,新砂１丁目,4,0.25,木１１乙,都営バス,潮見駅前方面,東陽町駅前方面,バス停
,江東区,新砂１丁目,-,江東区新砂1丁目12新砂１丁目,35.658583,139.823847,新砂１丁目,4,0.25,錦１８,都営バス,国際展示場駅前方面,錦糸町駅前方面,バス停
,江東区,新砂２丁目,-,江東区新砂1丁目12新東京郵便局前,35.660237,139.823731,新東京郵便局前,4,0.25,急行０５/直行03,都営バス,日本科学未来館方面,錦糸町駅前方面,バス停
,江東区,新砂２丁目,-,江東区新砂1丁目12新東京郵便局前,35.660237,139.823731,新東京郵便局前,4,0.25,木１１甲,都営バス,新木場駅前/若洲キャンプ場前方面,東陽町駅前/木場駅前方面,バス停
,江東区,新砂２丁目,-,江東区新砂1丁目12新東京郵便局前,35.660237,139.823731,新東京郵便局前,4,0.25,木１１乙,都営バス,潮見駅前方面,東陽町駅前方面,バス停
,江東区,新砂２丁目,-,江東区新砂1丁目12新東京郵便局前,35.660237,139.823731,新東京郵便局前,4,0.25,錦１８,都営バス,国際展示場駅前方面,錦糸町駅前方面,バス停
,江東区,新砂２丁目,-,江東区新砂2丁目3新砂２丁目,35.665396,139.824885,新砂２丁目,4,0.25,急行０５/直行03,都営バス,日本科学未来館方面,錦糸町駅前方面,バス停
,江東区,新砂２丁目,-,江東区新砂2丁目3新砂２丁目,35.665396,139.824885,新砂２丁目,4,0.25,木１１甲,都営バス,新木場駅前/若洲キャンプ場前方面,東陽町駅前/木場駅前方面,バス停
,江東区,新砂２丁目,-,江東区新砂2丁目3新砂２丁目,35.665396,139.824885,新砂２丁目,4,0.25,木１１乙,都営バス,潮見駅前方面,東陽町駅前方面,バス停
,江東区,新砂２丁目,-,江東区新砂2丁目3新砂２丁目,35.665396,139.824885,新砂２丁目,4,0.25,錦１８,都営バス,国際展示場駅前方面,錦糸町駅前方面,バス停
,江東区,新砂２丁目,-,江東区新砂2丁目3東京地下鉄総合運動場前,35.662729,139.823841,東京地下鉄総合運動場前,4,0.25,急行０５/直行03,都営バス,日本科学未来館方面,,バス停
,江東区,新砂２丁目,-,江東区新砂2丁目3東京地下鉄総合運動場前,35.662729,139.823841,東京地下鉄総合運動場前,4,0.25,木１１甲,都営バス,新木場駅前/若洲キャンプ場前方面,,バス停
,江東区,新砂２丁目,-,江東区新砂2丁目3東京地下鉄総合運動場前,35.662729,139.823841,東京地下鉄総合運動場前,4,0.25,木１１乙,都営バス,潮見駅前方面,,バス停
,江東区,新砂２丁目,-,江東区新砂2丁目3東京地下鉄総合運動場前,35.662729,139.823841,東京地下鉄総合運動場前,4,0.25,錦１８,都営バス,国際展示場駅前方面,,バス停
,江東区,新砂３丁目,-,江東区新砂3丁目2南砂町駅入口,35.667646,139.830292,南砂町駅入口,6,0.1666666666666667,両２８〔日曹橋経由〕,都営バス,臨海車庫方面,両国駅前方面,バス停
,江東区,新砂３丁目,-,江東区新砂3丁目2南砂町駅入口,35.667646,139.830292,南砂町駅入口,6,0.1666666666666667,亀２３(亀戸駅前-江東高齢者医療センター),都営バス,江東高齢者医療センター方面,,バス停
,江東区,新砂３丁目,-,江東区新砂3丁目2南砂町駅入口,35.667646,139.830292,南砂町駅入口,6,0.1666666666666667,錦２２,都営バス,錦糸町駅前方面,臨海車庫方面,バス停
,江東区,新砂３丁目,-,江東区新砂3丁目2南砂町駅入口,35.667646,139.830292,南砂町駅入口,6,0.1666666666666667,陽２０(新砂３丁目アパート-東陽町駅前),都営バス,東陽町駅前方面,,バス停
,江東区,新砂３丁目,-,江東区新砂3丁目2南砂町駅入口,35.667646,139.830292,南砂町駅入口,6,0.1666666666666667,陽２０(東陽町駅前-東大島駅前),都営バス,東大島駅前〔大島口〕方面,,バス停
,江東区,新砂３丁目,-,江東区新砂3丁目2南砂町駅入口,35.667646,139.830292,南砂町駅入口,6,0.1666666666666667,陽２０(東大島駅前-新砂３丁目アパート),都営バス,新砂３丁目アパート方面,,バス停
,江東区,新砂３丁目,-,江東区新砂3丁目3江東高齢者医療ｾﾝﾀｰ入口,35.666359,139.834444,江東高齢者医療センター入口,5,0.2,両２８〔日曹橋経由〕,都営バス,臨海車庫方面,両国駅前方面,バス停
,江東区,新砂３丁目,-,江東区新砂3丁目3江東高齢者医療ｾﾝﾀｰ入口,35.666359,139.834444,江東高齢者医療センター入口,5,0.2,亀２３(江東高齢者医療センター-亀戸駅前),都営バス,亀戸駅前方面,,バス停
,江東区,新砂３丁目,-,江東区新砂3丁目3江東高齢者医療ｾﾝﾀｰ入口,35.666359,139.834444,江東高齢者医療センター入口,5,0.2,錦２２,都営バス,錦糸町駅前方面,臨海車庫方面,バス停
,江東区,新砂３丁目,-,江東区新砂3丁目3江東高齢者医療ｾﾝﾀｰ入口,35.666359,139.834444,江東高齢者医療センター入口,5,0.2,陽２０(東陽町駅前-東大島駅前),都営バス,東大島駅前〔大島口〕方面,,バス停
,江東区,新砂３丁目,-,江東区新砂3丁目3江東高齢者医療ｾﾝﾀｰ入口,35.666359,139.834444,江東高齢者医療センター入口,5,0.2,陽２０(東大島駅前-新砂３丁目アパート),都営バス,新砂３丁目アパート方面,,バス停
,江東区,新砂３丁目,-,江東区新砂3丁目3新砂３丁目ｱﾊﾟｰﾄ,35.666803,139.832959,新砂３丁目アパート,5,0.2,両２８〔日曹橋経由〕,都営バス,両国駅前方面,,バス停
,江東区,新砂３丁目,-,江東区新砂3丁目3新砂３丁目ｱﾊﾟｰﾄ,35.666803,139.832959,新砂３丁目アパート,5,0.2,亀２３(江東高齢者医療センター-亀戸駅前),都営バス,亀戸駅前方面,,バス停
,江東区,新砂３丁目,-,江東区新砂3丁目3新砂３丁目ｱﾊﾟｰﾄ,35.666803,139.832959,新砂３丁目アパート,5,0.2,錦２２,都営バス,錦糸町駅前方面,,バス停
,江東区,新砂３丁目,-,江東区新砂3丁目3新砂３丁目ｱﾊﾟｰﾄ,35.666803,139.832959,新砂３丁目アパート,5,0.2,陽２０(新砂３丁目アパート-東陽町駅前),都営バス,東陽町駅前方面,,バス停
,江東区,新砂３丁目,-,江東区新砂3丁目3新砂３丁目ｱﾊﾟｰﾄ,35.666803,139.832959,新砂３丁目アパート,5,0.2,陽２０(東陽町駅前-東大島駅前),都営バス,東大島駅前〔大島口〕方面,,バス停
,江東区,新砂３丁目,-,江東区新砂3丁目3東部療育ｾﾝﾀｰ前,35.664258,139.833563,東部療育センター前,3,0.3333333333333333,亀２３(亀戸駅前-江東高齢者医療センター),都営バス,江東高齢者医療センター方面,,バス停
,江東区,新砂３丁目,-,江東区新砂3丁目3東部療育ｾﾝﾀｰ前,35.664258,139.833563,東部療育センター前,3,0.3333333333333333,陽２０(東陽町駅前-東大島駅前),都営バス,東大島駅前〔大島口〕方面,,バス停
,江東区,新砂３丁目,-,江東区新砂3丁目3東部療育ｾﾝﾀｰ前,35.664258,139.833563,東部療育センター前,3,0.3333333333333333,陽２０(東大島駅前-新砂３丁目アパート),都営バス,新砂３丁目アパート方面,,バス停
,江東区,新砂３丁目,-,江東区新砂3丁目4清砂大橋西,35.665825,139.837237,清砂大橋西,2,0.5,両２８〔日曹橋経由〕,都営バス,両国駅前方面,,バス停
,江東区,新砂３丁目,-,江東区新砂3丁目4清砂大橋西,35.665825,139.837237,清砂大橋西,2,0.5,錦２２,都営バス,錦糸町駅前方面,,バス停
,江東区,新大橋３丁目,-,江東区新大橋1丁目7−5,35.688547,139.793967,新大橋(東京都),1,1,錦１１,都営バス,築地駅前方面,亀戸駅前方面,バス停
,江東区,新木場１丁目,-,江東区新木場1丁目10新木場１丁目緑地公園,35.6444,139.8358,新木場東,1,1,木１１甲,都営バス,若洲キャンプ場前/新木場駅前方面,,バス停
,江東区,新木場３丁目,-,江東区新木場1丁目12東千石橋,35.640141,139.835129,東千石橋,1,1,木１１甲,都営バス,若洲キャンプ場前/新木場駅前方面,,バス停
,江東区,新木場１丁目,-,江東区新木場1丁目1新木場駅前(明治通り),35.645627,139.825461,新木場駅前［明治通り］,3,0.3333333333333333,急行０５/直行03,都営バス,錦糸町駅前方面,,バス停
,江東区,新木場１丁目,-,江東区新木場1丁目1新木場駅前(明治通り),35.645627,139.825461,新木場駅前［明治通り］,3,0.3333333333333333,木１１甲,都営バス,新木場駅前/東陽町駅前方面,,バス停
,江東区,新木場１丁目,-,江東区新木場1丁目1新木場駅前(明治通り),35.645627,139.825461,新木場駅前［明治通り］,3,0.3333333333333333,錦１８,都営バス,錦糸町駅前方面,,バス停
,江東区,新木場１丁目,-,江東区新木場1丁目5新木場駅前,35.64535,139.826512,新木場駅前,3,0.3333333333333333,急行０５/直行03,都営バス,日本科学未来館方面,,バス停
,江東区,新木場１丁目,-,江東区新木場1丁目5新木場駅前,35.64535,139.826512,新木場駅前,3,0.3333333333333333,木１１甲,都営バス,若洲キャンプ場前方面,,バス停
,江東区,新木場１丁目,-,江東区新木場1丁目5新木場駅前,35.64535,139.826512,新木場駅前,3,0.3333333333333333,錦１８,都営バス,国際展示場駅前方面,錦糸町駅前方面,バス停
,江東区,新木場１丁目,-,江東区新木場1丁目5新木場駅前(構内),35.645495,139.826484,新木場駅,7,0.1428571428571428,グランドリーム号：東京-京都・大阪・神戸〔ＪＲバス〕,高速バス,京都駅〔烏丸口〕/大阪駅ＪＲ高速バスターミナル方面,,バス停
,江東区,新木場１丁目,-,江東区新木場1丁目5新木場駅前(構内),35.645495,139.826484,新木場駅,7,0.1428571428571428,青春エコドリーム号：東京-京都・大阪・神戸〔ＪＲバス〕,高速バス,京都駅〔烏丸口〕/大阪駅ＪＲ高速バスターミナル方面,,バス停
,江東区,新木場１丁目,-,江東区新木場1丁目5新木場駅前(構内),35.645495,139.826484,新木場駅,7,0.1428571428571428,ドリーム静岡・浜松号：東京・横浜-静岡・浜松,高速バス,浜松駅方面,,バス停
,江東区,新木場１丁目,-,江東区新木場1丁目5新木場駅前(構内),35.645495,139.826484,新木場駅,7,0.1428571428571428,東京-京都・大阪/関東→関西〔夜行便〕,ウィラー(高速バス),京都駅八条口/ＷＩＬＬＥＲバスターミナル大阪梅田方面,,バス停
,江東区,新木場１丁目,-,江東区新木場1丁目5新木場駅前(構内),35.645495,139.826484,新木場駅,7,0.1428571428571428,東京・川崎-愛知/関東→名古屋〔昼行便〕,ウィラー(高速バス),名古屋南ささしまライブ/名古屋駅〔則武１丁目〕方面,,バス停
