0,1,2,3,4,5,6,7,8,9
,,,,,,,,,
,指標名,病院・診療所・クリニック,,,,,,,
,新宿区,四谷三栄町,-,東京都新宿区四谷三栄町13-18,35.6897634,139.7266224,医療法人社団修琴堂 大塚医院,0,-
,新宿区,西新宿１丁目,-,東京都新宿区西新宿1-18-7博愛堂ビル9階,35.6885742,139.6981873,新宿ライフクリニック,泌尿器科,-
,新宿区,住吉町,-,東京都新宿区住吉町5-1吉村ビル1階,35.6936116,139.7208782,曙橋ファミリー歯科,歯科 矯正歯科 小児歯科 歯科口腔外科,-
,新宿区,歌舞伎町歌舞伎町２丁目,-,東京都新宿区歌舞伎町歌舞伎町2-42-16第二大滝ビル8a号室,35.6979124,139.7017882,新宿駅前おまもり婦人科レディースクリニック,新宿駅前おまもり婦人科,https://omamori-fujinka.com/
,新宿区,歌舞伎町１丁目,-,東京都新宿区歌舞伎町1-5-3court5階,35.6934701,139.7031237,医療法人社団紡潤会ウィルAGAクリニック新宿院,0,https://will-agaclinic.com/
,新宿区,百人町１丁目,-,東京都新宿区百人町1-5-1百人町ビル5f,35.6982743,139.7011953,アスカクリニック,内科 外科,https://asca.clinic/
,新宿区,百人町２丁目,-,東京都新宿区百人町2-9-14ミズホアルフアビル3階,35.7024368,139.6996831,医療法人社団知足会 百人町アルファクリニック,形成外科 美容外科 皮膚科,https://cosmetic.surgery.or.jp/alphacl/
,新宿区,新宿４丁目,-,東京都新宿区新宿4-2-23新四curumuビル地下1階,35.6887683,139.7030639,ディオクリニック 新宿院,美容皮膚科 内科,https://dioclinic.jp/
,新宿区,新宿３丁目,-,東京都新宿区新宿3-17-10hulic&newshinjuku8f,35.6921416,139.7030462,Dクリニック新宿,形成外科 皮膚科,https://www.dclinic-shinjuku.or.jp/
,新宿区,西新宿１丁目,-,東京都新宿区西新宿1-3-13ゼンケンプラザⅱ4階,35.6933557,139.6981403,ヒロクリニックNIPT新宿駅前院,臨床検査科 美容皮膚科,https://www.hiro-clinic.or.jp/nipt/hiroclinic/shinjuku/
,新宿区,歌舞伎町１丁目,-,東京都新宿区歌舞伎町1-1-19同栄新宿ビル3a,35.6932309,139.7039779,リリモアクリニック内科歯科(Relimore clinic),内科 歯科 リリモアクリニック内科歯科,https://relimore.jp/
,新宿区,新宿３丁目,-,東京都新宿区新宿3-30-13新宿マルイ本館5f,35.6909311,139.7040644,医療法人社団柏真会 HADA LOUNGE クリニック 新宿院,0,https://hada-lounge-clinic.com/psychosomatic-medicine/
,新宿区,新宿３丁目,-,東京都新宿区新宿3-17-10hulic&newshinjuku5階&10階,35.6921416,139.7030462,ビューティースキンクリニック,0,https://beautyskinclinic.jp/
,新宿区,新宿３丁目,-,東京都新宿区新宿3-5-6キュープラザ新宿三-3f,35.6916345,139.7055859,医療法人 永仁会 Seeds Clinic 新宿三丁目,放射線科,https://www.seeds-clinic.jp/
,新宿区,歌舞伎町１丁目,-,東京都新宿区歌舞伎町1-6-1シロービル5階,35.6935569,139.7028046,水の森美容外科 新宿院,美容外科 水の森美容外科,https://mizunomori-shinjuku.com/
,新宿区,新宿３丁目,-,東京都新宿区新宿3-11-11ダイアン新宿ビル9階,35.6917884,139.7067406,医療法人社団深山会 深山会クリニック,0,http://www.myclinic.ne.jp/scc
,新宿区,西新宿６丁目,-,東京都新宿区西新宿6-5-1アイランドタワー5f,35.693132,139.693142,医療法人社団 萌永会 アイランドタワークリニック 本院,0,http://www.ilandtower-cl.com/
,新宿区,歌舞伎町２丁目,-,東京都新宿区歌舞伎町2-46-3西武新宿駅前ビル6階,35.6973905,139.7005707,アスク井上クリニック,0,http://asc-cl.jp/
,新宿区,神楽坂６丁目,-,東京都新宿区神楽坂6-43k’splace403,35.7035389,139.7352984,みみ・はな・のど神楽坂クリニック,耳鼻いんこう科,http://www.ent-kagurazaka.jp/
,新宿区,西新宿２丁目,-,東京都新宿区西新宿2-4-1新宿nsビル4階南,35.6880918,139.6932036,難波眼科,眼科 難波眼科,http://www.eye-clinic-namba.com/
,新宿区,西新宿６丁目,-,東京都新宿区西新宿6-5-1新宿アイランドタワー24f,35.693132,139.693142,湘南美容クリニック新宿本院,美容外科 美容皮膚科,https://www.s-b-c.net/clinic/branch/shinjuku/
,新宿区,市谷八幡町,-,東京都新宿区市谷八幡町11-1東京医進学院ビル8階,35.6919307,139.7341185,医療法人トーイシン会 市谷八幡クリニック,整形外科 内科 リハビリテーション科,http://www.ichigayahachiman-clinic.jp/
,新宿区,新宿３丁目,-,東京都新宿区新宿3-33-10新宿モリエールビル5階,35.6904016,139.7037786,ザ・ホワイトデンタルクリニック新宿院,,https://www.biyou-dental.com/
,新宿区,下落合４丁目,-,東京都新宿区下落合4-23-12,35.7217724,139.6953802,さとう歯科クリニック,歯科 小児歯科 歯科口腔外科,http://www.sato-dental.jp/
,新宿区,新宿３丁目,-,東京都新宿区新宿3-27-1新宿第一ビル4f,35.6908901,139.7022134,医療法人社団竜昇会 中澤眼科,中澤眼科,http://nakazawa-eye-clinic.myganka.jp/index.html
,新宿区,西新宿１丁目,-,東京都新宿区西新宿1-22-1スタンダードビル9f,35.68909,139.6962542,ABCクリニック 東京新宿院,0,http://www.abc-shinjyuku.jp/
,新宿区,西新宿１丁目,-,東京都新宿区西新宿1-25-1新宿センタービル5f,35.6921701,139.6949482,新宿富澤耳鼻咽喉科,耳鼻いんこう科 新宿富澤耳鼻咽喉科,http://www.shinjuku-jibika.jp/
,新宿区,新宿３丁目,-,東京都新宿区新宿3-29-1新宿三越アルコット本館(ビックロ)6階,35.6913445,139.7030061,新宿三丁目駅前眼科,新宿三丁目駅前眼科,http://shinjuku3chome-ekimaeganka.org/
,新宿区,市谷薬王寺町,-,東京都新宿区市谷薬王寺町80-12岩崎ビル1階,35.6957614,139.7259663,市谷薬王寺クリニック,内科,http://www.ic-c.jp/
,新宿区,西落合３丁目,-,東京都新宿区西落合3-2-13日神パレステージ南長崎101号,35.7235091,139.6831812,西落合歯科,,http://www12.plala.or.jp/nishiochiai-dc/xi_luo_he_chi_ke/xi_luo_he_chi_ke.html
,新宿区,新宿５丁目,-,東京都新宿区新宿5-6-12mf新宿ビル,35.6921085,139.7096468,ビオセラクリニック,内科 外科 消化器科,http://www.bio-c.jp/
,新宿区,新宿３丁目,-,東京都新宿区新宿3-23-1都里一ビル2階,35.6927753,139.7007701,渋谷美容外科クリニック新宿院,形成外科 美容外科 皮膚科 泌尿器科 渋谷美容外科,http://shibu-cli.com/clinic/shinjuku.php
,新宿区,若松町,-,東京都新宿区若松町33-9クレドール若松町102号室,35.7005874,139.72015,医療法人社団紫苑会たかはし眼科クリニック,医療法人社団紫苑会たかはし眼科,http://www.takahashi-ganka.org/
,新宿区,西落合１丁目,-,東京都新宿区西落合1-18-14ヴィップ西落合106号,35.7218359,139.6812082,医療法人社団曙光会落合内科クリニック,医療法人社団曙光会落合内科,http://www.shokoukai.com/index.html
,新宿区,山吹町,-,東京都新宿区山吹町128-kmビル1階,35.7071298,139.7297475,医療法人社団明日葉会城北ホームケアクリニック,0,http://web.healthcarenet.jp/~johoku/
,新宿区,歌舞伎町２丁目,-,東京都新宿区歌舞伎町2-46-5km新宿ビル8階,35.69758,139.7006002,医療法人社団桜花会 KM新宿クリニック,美容外科 美容皮膚科,http://www.kmshinjuku.com/
,新宿区,市谷田町２丁目,-,東京都新宿区市谷田町2-29こくほ21ビル1階,35.694948,139.7373471,医療法人社団祥徳会 こくほ21デンタルクリニック,歯科 矯正歯科 小児歯科,http://www.shikaeiseikyokai.com/kokuho_top.htm
,新宿区,高田馬場三-３丁目,-,東京都新宿区高田馬場三-3-1ユニオン駅前ビル4f,35.7139391,139.7028795,医療法人社団仁美会 さとう矯正歯科,矯正歯科,http://www2.u-netsurf.ne.jp/~kyo-sei/
,新宿区,歌舞伎町１丁目,-,東京都新宿区歌舞伎町1-6-1シロービル9f,35.6935569,139.7028046,医療法人社団上伸会 東京上野クリニック新宿医院,0,http://www.ueno.co.jp/
,新宿区,歌舞伎町二-４丁目,-,東京都新宿区歌舞伎町二-45-7石井ビル7f,35.6969772,139.7005009,新宿形成外科,新宿形成外科,https://www.s-keisei.jp/
,新宿区,新宿３丁目,-,東京都新宿区新宿3-2-4m&eスクエア7階,35.6904832,139.7063567,ドクター松井クリニック,0,https://dr-matsui.or.jp/
,新宿区,大京町,-,東京都新宿区大京町28-1プラウド新宿御苑エンパイア1f,35.6830128,139.7155136,医療法人社団大耕会 エンパイア歯科,,http://www.empire-dental.com/index.html
,新宿区,大久保２丁目,-,東京都新宿区大久保2-6-18アルカーデンシティリンクス1階,35.7011125,139.7079195,医療法人社団参仁会 佐藤歯科医院分室,,http://www.sanninkai.or.jp/
,新宿区,新宿五-１丁目,-,東京都新宿区新宿五-18-16新宿伊藤ビル2階,35.694434,139.7065419,青木歯科医院,,http://www.aoki-dental.net/
,新宿区,西新宿２丁目,-,東京都新宿区西新宿2-6-1新宿住友ビル4階,35.6919479,139.6930396,住友不動産株式会社 新宿住友クリニック,0,http://www.jsn.or.jp/jsn_new/iryou/free/meibo/name/a/i.html
,新宿区,西新宿１丁目,-,東京都新宿区西新宿1-4-10フジタ新宿ウエストビル4階,35.6930255,139.6979121,医療法人社団櫻海会 桜花クリニック,0,http://www.harg.org/
,新宿区,大久保３丁目,-,東京都新宿区大久保3-10-1ニュータウンオオクボa1f,35.7086913,139.7042697,みよし歯科,,http://www.myclinic.ne.jp/miyosi/pc/
,新宿区,西新宿七-９丁目,-,東京都新宿区西新宿七-9-7丸山ビル5f,35.694963,139.6980976,医療法人社団玄英会 新宿ウエストクリニック,内科 皮膚科,http://www.westcl.com/
,新宿区,水道町,-,東京都新宿区水道町4-29イシカワレジデンス2f,35.7078579,139.7367773,イシカワデンタルクリニック,,http://www.i-dc.jp/idc/index.html
,新宿区,早稲田鶴巻町,-,東京都新宿区早稲田鶴巻町109ドマーニビル1階,35.7080991,139.7245234,あいあいこどもとおとな歯科,,http://www.aiai-aiai.com/
,新宿区,西新宿六-１丁目,-,東京都新宿区西新宿六-10-1日土地西新宿ビル1階,35.694553,139.6909198,医療法人社団メディカルフェニックスメディカルスキャニング新宿阿部公彦記念クリニック,0,-
,新宿区,高田馬場３丁目,-,東京都新宿区高田馬場3-2-5フレンドビル3階,35.7138889,139.7031437,アーサー皮膚科美容皮膚科高田馬場,アーサー皮膚科美容皮膚科,-
,新宿区,歌舞伎町１丁目,-,東京都新宿区歌舞伎町1-1-16テイケイトレード新宿ビル地下1階,35.6930886,139.7043281,新宿つのはずクリニック,0,-
,新宿区,新宿三-５丁目,-,東京都新宿区新宿三-5-6キュープラザ新宿三-8階,35.6916345,139.7055859,サイトリ杉山美容クリニック,0,-
,新宿区,四谷三栄町,-,東京都新宿区四谷三栄町9-6四谷三栄町スクエア5階,35.6884912,139.7237514,四谷ウェルネスクリニック,0,-
,新宿区,西新宿１丁目,-,東京都新宿区西新宿1-3-134階,35.6933557,139.6981403,ヒロクリニック新宿駅前院,0,-
,新宿区,西新宿７丁目,-,東京都新宿区西新宿7-10-7加賀谷ビル7階・5階,35.6938078,139.697841,新宿アトムクリニック,0,-
,新宿区,新宿三-１丁目,-,東京都新宿区新宿三-19-4mlj新宿ビル6階,35.6927359,139.7026169,Pillクリニック新宿,0,-
,新宿区,西新宿１丁目,-,東京都新宿区西新宿1-10-2地下1階,35.6895683,139.698385,医療法人社団広域白報会HAKUビューティークリニック新宿院,0,-
,新宿区,西新宿七-１丁目,-,東京都新宿区西新宿七-11-15サンフル西新宿2階,35.6943172,139.6979525,新宿ラクル美容外科クリニック,新宿ラクル美容外科,-
,新宿区,新宿三-２丁目,-,東京都新宿区新宿三-25-9高橋ビル3階,35.6926084,139.7021165,高橋ビル眼科,高橋ビル眼科,-
,新宿区,市谷八幡町,-,東京都新宿区市谷八幡町15-4,35.692733,139.7337607,市谷八幡かえでクリニック,0,-
,新宿区,西新宿七-１丁目,-,東京都新宿区西新宿七-10-1o-guardshinjuku7階,35.6939124,139.6987432,LaCliniqueShinjuku,0,-
,新宿区,新宿三-３丁目,-,東京都新宿区新宿三-30-13新宿マルイ本館5階531区画,35.6909311,139.7040644,新宿よつばクリニック,0,-
,新宿区,西新宿１丁目,-,東京都新宿区西新宿1-13-1今佐ビル4階,35.6899244,139.6968921,Smen’sclinic,0,-
,新宿区,歌舞伎町１丁目,-,東京都新宿区歌舞伎町1-17-2小松ビル3f,35.6939297,139.7011535,医療法人社団陽美会 メンズライフクリニック新宿院,0,-
,新宿区,新宿３丁目,-,東京都新宿区新宿3-27-10新宿武蔵野ビル5f,35.6910406,139.7014843,湘南美容皮フ科新宿東口院,美容皮膚科 湘南美容皮フ科,-
,新宿区,北新宿１丁目,-,東京都新宿区北新宿1-7-17kハウス101,35.7005886,139.6952835,神田皮膚科,神田皮膚科,-
,新宿区,揚場町,-,東京都新宿区揚場町2-11原島ビル,35.7023526,139.7421423,神楽坂眼科医院,神楽坂眼科,-
,新宿区,余丁町,-,東京都新宿区余丁町10-8第2浜崎ビル,35.6983265,139.7161119,若松皮ふ科こどもクリニック,若松皮ふ科,-
,新宿区,須賀町,-,東京都新宿区須賀町1-6サンコート四谷1f,35.6874381,139.722054,青柳耳鼻咽喉科,耳鼻いんこう科 青柳耳鼻咽喉科,-
,新宿区,下落合３丁目,-,東京都新宿区下落合3-17-30,35.7223373,139.7036337,目白眼科,眼科 目白眼科,-
,新宿区,百人町２丁目,-,東京都新宿区百人町2-5-8科研ビル,35.7033825,139.7000521,光眼科医院,眼科 光眼科,-
,新宿区,四谷１丁目,-,東京都新宿区四谷1-4綿半野原ビル3f,35.6866283,139.7291588,医療法人社団 林歯科医院,歯科,-
,新宿区,中落合１丁目,-,東京都新宿区中落合1-14-4,35.7161393,139.688575,栗原歯科医院,,-
,新宿区,四谷三栄町,-,東京都新宿区四谷三栄町9-6太田ビル1f,35.6885066,139.7237363,太田医院,内科 消化器科 循環器科 アレルギー科 外科,-
,新宿区,歌舞伎町１丁目,-,東京都新宿区歌舞伎町1-24-3新居ビル2f,35.6944774,139.700566,医療法人社団医食会 新宿医院,内科 小児科 皮膚科,-
,新宿区,高田馬場４丁目,-,東京都新宿区高田馬場4-10-12,35.7130951,139.7029741,牛込外科胃腸科,外科 胃腸科 整形外科 皮膚科 牛込外科胃腸科,-
,新宿区,北新宿１丁目,-,東京都新宿区北新宿1-1-17ウィンド北新宿ビル2f,35.7014365,139.6951658,東京新宿メイルクリニック,形成外科 美容外科,-
,新宿区,百人町２丁目,-,東京都新宿区百人町2-3-23三軒屋ビル3f,35.701581,139.7010095,市川歯科,,-
,新宿区,百人町２丁目,-,東京都新宿区百人町2-23-47杉山ビル1f,35.7020974,139.6969025,三好医院,内科 循環器科 皮膚科,-
,新宿区,下落合１丁目,-,東京都新宿区下落合1-6-9,35.7160044,139.699842,医療法人社団桜寿会 リアンレーヴ高田馬場クリニック,内科 外科,-
,新宿区,新宿３丁目,-,東京都新宿区新宿3-4-1東新宿ビル(みずほ銀行)5f,35.690797,139.7055905,中西歯科医院,歯科,-
,新宿区,西新宿５丁目,-,東京都新宿区西新宿5-8-10,35.6912292,139.6869054,医療法人社団顕杉会 伊藤外科,外科 消化器科 整形外科 リハビリテーション科 循環器科 伊藤外科,-
,新宿区,戸山３丁目,-,東京都新宿区戸山3-10-6,35.7049675,139.7103064,鈴木医院,内科 神経内科 小児科,-
,新宿区,中落合２丁目,-,東京都新宿区中落合2-16-26,35.7193567,139.6930165,星野こどもクリニック,小児科 内科,-
,新宿区,若松町,-,東京都新宿区若松町3-2,35.6985963,139.7190614,トモズ 女子医大前1号店,0,-
,新宿区,若松町,-,東京都新宿区若松町3-3井関ビル,35.6987185,139.7189747,トモズ 女子医大前2号店,0,-
,新宿区,新宿２丁目,-,東京都新宿区新宿2-5-10成信ビル1f,35.6895674,139.7070646,トモズ 新宿二丁目店,0,-
,新宿区,河田町,-,東京都新宿区河田町11-6ながぬまビル1階,35.6990217,139.7180282,かず歯科,歯科 歯科口腔外科,-
,新宿区,百人町３丁目,-,東京都新宿区百人町3-14-7,35.7069321,139.6972699,百人町診療所,内科,-
,新宿区,新宿２丁目,-,東京都新宿区新宿2-13-6光亜ビル403号,35.6902023,139.7082105,ベアクリニック,0,-
,新宿区,市谷田町１丁目,-,東京都新宿区市谷田町1-19-クラウンズコート市谷2階,35.6939196,139.7366041,こだち整形・形成外科,こだち整形・形成外科,-
,新宿区,若松町,-,東京都新宿区若松町9-4m・hビル1階・地下1階,35.6989669,139.7192259,若松町こころとひふのクリニック,0,-
,新宿区,神楽坂二-１丁目,-,東京都新宿区神楽坂二-1志満金ビル4階,35.7004445,139.7419412,OtusClinic,0,-
,新宿区,新宿３丁目,-,東京都新宿区新宿3-11-6エクレ新宿12階,35.691919,139.706456,LUVOCLINICTOKYO,0,-
,新宿区,新宿３丁目,-,東京都新宿区新宿3-25-9新宿モアビル7階,35.6926796,139.7021366,医療法人社団きしだ会新宿Ladies&Gentlemen美容クリニック,皮膚科 美容皮膚科 形成外科 内科 心療内科 感染症内科,-
,新宿区,新宿３丁目,-,東京都新宿区新宿3-5-6キュープラザ新宿三-2f,35.6916345,139.7055859,新宿三丁目メディカルクリニック,0,-
,新宿区,水道町,-,東京都新宿区水道町1-20サンライズ神楽坂103号室,35.7073408,139.736323,ClinicWithMe,0,-
,新宿区,四谷４丁目,-,東京都新宿区四谷4-15九久ビル801号室,35.6884797,139.7159104,くどうまさと在宅診療所,0,-
,新宿区,西新宿７丁目,-,東京都新宿区西新宿7-2-6西新宿k-1ビル5階,35.6953925,139.6986759,HELLATHCLINIC新宿院,0,-
,新宿区,西新宿１丁目,-,東京都新宿区西新宿1-18-5甲新ビル3階,35.6887452,139.6984661,医療法人社団愛静会池田整形外科クリニック,医療法人社団愛静会池田整形外科,-
,新宿区,新宿６丁目,-,東京都新宿区新宿6-29-10野口ビル6f,35.6977278,139.7076968,東新宿おかべ眼科,東新宿おかべ眼科,-
,新宿区,神楽坂六-２丁目,-,東京都新宿区神楽坂六-25-塩谷ビル1階,35.7036429,139.7363879,医療法人社団康俊会菊池医院,0,-
,新宿区,西新宿二-７丁目,-,東京都新宿区西新宿二-7-1小田急第一生命ビル3階,35.6916432,139.6911068,水町保険診療所,0,-
,新宿区,新宿三-１丁目,-,東京都新宿区新宿三-17-4新宿レミナビル3階,35.6918967,139.7033825,銀座よしえクリニック新宿院,皮膚科 美容皮膚科 美容外科,-
,新宿区,西新宿１丁目,-,東京都新宿区西新宿1-12-9田畑ビル3階,35.6897831,139.6971693,医療法人社団優聖会東京素肌クリニックデンタル新宿院,0,-
,新宿区,市谷田町１丁目,-,東京都新宿区市谷田町1-2-ランゴスタビル5階,35.6925498,139.7353582,市ケ谷みぎわ心のクリニック,0,-
,新宿区,神楽坂三-６丁目,-,東京都新宿区神楽坂三-6-58近藤ビル201,35.7007415,139.7400785,神楽坂形成外科,神楽坂形成外科,-
,新宿区,高田馬場二-１丁目,-,東京都新宿区高田馬場二-13-15,35.7126295,139.7077323,福島医院,0,-
,新宿区,新宿４丁目,-,東京都新宿区新宿4-2-23新四curumuビル10階,35.6887683,139.7030639,医療法人社団紡潤会ウィルAGA・IBIKIMedicalClinic新宿院,0,-
,新宿区,下宮比町,-,東京都新宿区下宮比町2-28飯田橋ハイタウン408号,35.7034706,139.7436078,飯田橋西浦漢方内科,飯田橋西浦漢方内科,-
,新宿区,信濃町,-,東京都新宿区信濃町11-カシマビル2階,35.683938,139.7197111,信濃町眼科クリニック,信濃町眼科,-
,新宿区,新宿４丁目,-,東京都新宿区新宿4-2-21相模ビル3階,35.6889718,139.7033691,新宿美容内科医療クリニック,新宿美容内科,-
,新宿区,大久保１丁目,-,東京都新宿区大久保1-5-15岡田ビル1階,35.7007351,139.7062093,岡田小児科クリニック,岡田小児科,-
,新宿区,河田町,-,東京都新宿区河田町7-1有馬ビル1階,35.6962074,139.7195079,マルファン・大動脈・ハートクリニック青見循環器外科・内科,マルファン・大動脈・ハートクリニック青見循環器外科・内科,-
,新宿区,市谷田町１丁目,-,東京都新宿区市谷田町1-1-3,35.6926342,139.7350808,医療法人社団山虎会南海記念診療所,0,-
,新宿区,新宿三-３丁目,-,東京都新宿区新宿三-36-10ミラザ新宿6f,35.6905845,139.7017787,新宿なかまる眼科,眼科 新宿なかまる眼科,-
,新宿区,市谷田町三-２丁目,-,東京都新宿区市谷田町三-20-,35.6969205,139.7386174,木口医院,0,-
,新宿区,歌舞伎町１丁目,-,東京都新宿区歌舞伎町1-30-1b2f(西武新宿駅地下2f),35.695363,139.7000521,チームメディカルラボ新宿,0,-
,新宿区,新宿３丁目,-,東京都新宿区新宿3-17-4新宿レミナビル2f,35.6918967,139.7033825,ルシアクリニック新宿院,美容皮膚科,-
,新宿区,市谷甲良町,-,東京都新宿区市谷甲良町2-18101,35.6992367,139.7284611,牛込柳町歯科,,-
,新宿区,歌舞伎町１丁目,-,東京都新宿区歌舞伎町1-6-1シロービル4f,35.6935569,139.7028046,BELINDA CLINIC,美容外科,-
,新宿区,新宿１丁目,-,東京都新宿区新宿1-5-13溝呂木第一ビル1f,35.6879824,139.7115507,HANIKAメンテナンスクリニック,,-
,新宿区,高田馬場１丁目,-,東京都新宿区高田馬場1-24-14加藤ビル101号,35.7115621,139.7051415,かとう歯科医院,,-
,新宿区,新宿３丁目,-,東京都新宿区新宿3-28-2ルナージュビル地下1階,35.690797,139.7030093,医療法人誠仁会 新宿レディースAGAクリニック,0,-
,新宿区,西新宿２丁目,-,東京都新宿区西新宿2-7-1小田急第一生命ビル26f,35.6916432,139.6911068,医療法人社団善仁会 総合健診センターヘルチェック レディース新宿,0,-
,新宿区,高田馬場２丁目,-,東京都新宿区高田馬場2-17-6ゆう文ビル10f,35.7135301,139.705238,しんみ歯科高田馬場,,-
,新宿区,戸山１丁目,-,東京都新宿区戸山1-21-1国立国際医療研究センター病院内,35.7016562,139.716339,しんじゅく夜間こども診療室,小児科,-
,新宿区,神楽坂六-３丁目,-,東京都新宿区神楽坂六-38中島ビル501,35.7038595,139.7354649,神楽坂歯科,,-
,新宿区,西新宿３丁目,-,東京都新宿区西新宿3-9-6yaビル1f,35.6845788,139.6902189,新宿西参道歯科,,-
,新宿区,西新宿８丁目,-,東京都新宿区西新宿8-14-18清水ビル2f,35.6950745,139.691658,さとみデンタルオフィス,,-
,新宿区,西落合１丁目,-,東京都新宿区西落合1-13-1,35.7202456,139.6823936,むらい歯科医院,歯科 小児歯科 歯科口腔外科,-
,新宿区,神楽坂６丁目,-,東京都新宿区神楽坂6-15折井ビル2f,35.7030434,139.7370714,やとみ歯科医院,,-
,新宿区,新宿４丁目,-,東京都新宿区新宿4-3-17forecast新宿south1f,35.688952,139.7037396,医療法人フェネスト 歯科タケダクリニック新宿,歯科 矯正歯科 小児歯科 歯科口腔外科,-
,新宿区,余丁町,-,東京都新宿区余丁町9-6コスモグレイス新宿1f,35.6980681,139.7155805,高橋歯科医院,歯科 小児歯科 歯科口腔外科,-
,新宿区,歌舞伎町１丁目,-,東京都新宿区歌舞伎町1-28-3武井ビル3階,35.6954738,139.7003383,熊倉歯科医院,,-
,新宿区,歌舞伎町１丁目,-,東京都新宿区歌舞伎町1-11-8tc第7歌舞伎町花道通りビル,35.6960416,139.7050186,エレナクリニック,美容外科 美容皮膚科,-
,新宿区,新宿３丁目,-,東京都新宿区新宿3-33-10新宿モリエールビル6階・7f,35.6904016,139.7037786,医療法人社団北辰匠会 アイエスクリニック 新宿東口院,美容皮膚科,-
,新宿区,新宿３丁目,-,東京都新宿区新宿3-1-22adビル6階,35.690539,139.7052705,ヘアー&スキンクリニック新宿院,0,-
,新宿区,新宿１丁目,-,東京都新宿区新宿1-3-4gyoenr4階,35.6878644,139.7117371,初雁歯科クリニック,,-
,新宿区,四谷１丁目,-,東京都新宿区四谷1-3望月ビル5f,35.6862182,139.7290932,山口歯科医院,,-
,新宿区,新宿１丁目,-,東京都新宿区新宿1-32-16鹿間ビル101,35.6905767,139.7123394,みどり歯科,,-
,新宿区,西早稲田２丁目,-,東京都新宿区西早稲田2-11-24,35.7087857,139.7130734,エビナ歯科医院,,-
,新宿区,西新宿４丁目,-,東京都新宿区西新宿4-5-4エスタシオン西新宿2f,35.6895162,139.684075,西新宿五丁目くるみ歯科医院,,-
,新宿区,四谷１丁目,-,東京都新宿区四谷1-8中川ビル1階,35.6864255,139.7286503,ヒロ歯科クリニック,,-
,新宿区,西新宿８丁目,-,東京都新宿区西新宿8-5-3渡辺ビル3階,35.6946793,139.6928065,山形歯科医院,,-
,新宿区,矢来町,-,東京都新宿区矢来町112-5安藤ビル1階,35.7038549,139.7350273,さとし歯科クリニック,,-
,新宿区,西新宿２丁目,-,東京都新宿区西新宿2-7-1新宿第一生命ビル3階,35.6916432,139.6911068,寺前歯科,歯科,-
,新宿区,四谷３丁目,-,東京都新宿区四谷3-5不動産会館2f,35.6878916,139.7217038,四谷歯科医院,,-
,新宿区,四谷２丁目,-,東京都新宿区四谷2-10八ッ橋ビル3f,35.687619,139.725074,柳川歯科医院,,-
,新宿区,西落合３丁目,-,東京都新宿区西落合3-30-8ウメダビル2階,35.7241794,139.6755298,西川デンタルクリニック,,-
,新宿区,西落合３丁目,-,東京都新宿区西落合3-29-12第5新栄ビル101号室,35.7246512,139.676278,平山歯科クリニック,,-
,新宿区,四谷１丁目,-,東京都新宿区四谷1-2-1三浜ビル4f,35.6857721,139.7287897,奥野歯科・矯正歯科医院,,-
,新宿区,市谷田町１丁目,-,東京都新宿区市谷田町1-2ランゴスタビル6f,35.6925498,139.7353582,みうら歯科クリニック,,-
,新宿区,新宿１丁目,-,東京都新宿区新宿1-31-16ヤノビル3階,35.6901658,139.7122625,新宿ちどり歯科,歯科,-
,新宿区,四谷１丁目,-,東京都新宿区四谷1-7松山ビル4階,35.6870457,139.7284823,関歯科医院,,-
,新宿区,西早稲田３丁目,-,東京都新宿区西早稲田3-23-8早稲田セントラルハイツ1階,35.7134945,139.7126081,北條歯科医院,,-
,新宿区,赤城下町,-,東京都新宿区赤城下町33-23,35.7053363,139.7327807,青木第二歯科医院,,-
,新宿区,西新宿７丁目,-,東京都新宿区西新宿7-9-13石川ビル6階,35.6949608,139.6984266,後藤歯科医院,,-
,新宿区,新宿３丁目,-,東京都新宿区新宿3-14-23マヤビル5f,35.6922389,139.7054692,マヤ歯科クリニック,歯科 矯正歯科 歯科口腔外科,-
,新宿区,新宿７丁目,-,東京都新宿区新宿7-26-35水谷ビル2f,35.7007502,139.7085582,医療法人社団 イシカワ歯科医院,歯科,-
,新宿区,早稲田鶴巻町,-,東京都新宿区早稲田鶴巻町549-15,35.7063628,139.7262467,リュウ歯科医院,,-
,新宿区,高田馬場１丁目,-,東京都新宿区高田馬場1-26-5f・iビル4fb,35.7128271,139.7051383,きくたけ歯科クリニック,歯科,-
,新宿区,榎町,-,東京都新宿区榎町33-1ザ・スクエアー6f,35.7030217,139.7300542,武野クリニック,精神科,-
,新宿区,若葉１丁目,-,東京都新宿区若葉1-11-4,35.6851698,139.7261059,医療法人社団明暢会 河野歯科医院,,-
,新宿区,四谷４丁目,-,東京都新宿区四谷4-8ライオンズ四谷タワーゲート209,35.6881625,139.7165488,萩原歯科医院,,-
,新宿区,新小川町,-,東京都新宿区新小川町5-24,35.7064184,139.7427414,仲俣歯科医院,,-
,新宿区,高田馬場４丁目,-,東京都新宿区高田馬場4-12-3,35.7128443,139.7014243,浜田歯科医院,,-
,新宿区,大久保１丁目,-,東京都新宿区大久保1-2-18藤江ビル1階,35.6989459,139.7074832,藤江歯科医院,,-
,新宿区,西新宿６丁目,-,東京都新宿区西新宿6-12-4コイトビル201,35.6938214,139.6895936,西新宿デンタルクリニック,,-
