指標名,ホテル,,,,,,,,,
出典,Rakuten API,,,,,,,,,
年次,2024/02/07取得,,,,,,,,,
URL,https://app.rakuten.co.jp/services/api/Travel/SimpleHotelSearch/20170426,,,,,,,,,
備考,(2021年度：1649件、2022年度：1721件、2023年度：1099件),,,,,,,,,
,,,,,,,,,,
区,町丁,エリア,住所,緯度,経度,施設名,星数,レビュー数,室数,ホテルURL
港区,芝２丁目,-,東京都港区芝2-5-2,35.65290598,139.7512517,東京グランドホテル,4.03,1923,151,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=8218
港区,港南２丁目,-,東京都港区港南2-16-1品川イーストワンタワー,35.62757799,139.7407342,ストリングスホテル東京インターコンチネンタル,4.5,509,203,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=28483
品川区,南品川３丁目,-,東京都品川区南品川3-1-20,35.60949396,139.7427347,東横ＩＮＮ品川青物横丁駅,3.82,438,197,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=108390
品川区,大井１丁目,-,東京都品川区大井1-51-1,35.60530807,139.7333829,ホテル　タチバナ,4.21,1684,20,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=29199
品川区,北品川１丁目,-,東京都品川区北品川1-22-19,35.62215358,139.7401122,フレックステイイン品川,3.13,774,55,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=28554
品川区,大井１丁目,-,東京都品川区大井1-27-3,35.60621625,139.7316275,東横ＩＮＮ品川大井町,3.97,472,186,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=108364
港区,高輪３丁目,-,東京都港区高輪3-13-1,35.63093303,139.73554,ザ・プリンス　さくらタワー東京、オートグラフ　コレクション,5,1467,288,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=28468
港区,芝浦２丁目,-,東京都港区芝浦2-17-11,35.6449425,139.75217,ホテルグランマーチ東京芝浦,4.63,42,14,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=178298
港区,高輪４丁目,-,東京都港区高輪4-23-2,35.62652524,139.7374262,東横ＩＮＮ品川駅高輪口,4.03,439,180,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=108389
品川区,南大井６丁目,-,東京都品川区南大井6-16-17,35.59125679,139.7304309,大森パークホテル,3.64,709,64,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=13601
港区,高輪４丁目,-,東京都港区高輪4-7-6,35.62930258,139.7329486,品川東武ホテル,3.72,1674,190,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=1640
港区,芝浦４丁目,-,東京都港区芝浦4-2-8,35.64281805,139.7449193,住友不動産ホテル　ヴィラフォンテーヌグランド東京田町,3.88,580,173,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=80762
品川区,東五反田１丁目,-,東京都品川区東五反田1-20-15,35.62618743,139.7258208,ドシー五反田,3.32,251,164,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=166407
港区,芝３丁目,-,東京都港区芝3-43-18,35.65083105,139.7451884,春日旅館,3.94,345,15,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=13560
品川区,旗の台５丁目,-,東京都品川区旗の台5-6-5,35.60444036,139.7027828,東横ＩＮＮ品川旗の台駅南口,4,156,87,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=146914
港区,芝浦３丁目,-,東京都港区芝浦3-1-21,35.64557527,139.7492667,プルマン東京田町,4,42,143,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=173085
港区,三田３丁目,-,東京都港区三田3-14-13クロス三田2階　Ｗａｓａｂｉ　Ｍｉｔａ　Ｈｏｔｅｌ,35.6445379,139.7439072,わさび三田ホテル【Ｖａｃａｔｉｏｎ　ＳＴＡＹ提供】,3.67,6,1,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=186598
品川区,北品川４丁目,-,東京都品川区北品川4-7-36,35.62150357,139.7371792,東京マリオットホテル,5,955,249,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=15386
港区,高輪３丁目,-,東京都港区高輪3-13-1,35.63176176,139.7352283,高輪　花香路（グランドプリンスホテル高輪内）,5,11,16,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=158677
品川区,東五反田１丁目,-,東京都品川区東五反田1-17-1,35.6268592,139.7257267,ＨＯＴＥＬ　ＢａｌｉＢａｌｉ　ＡＮＮＥＸ,,1,28,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=187258
品川区,東五反田３丁目,-,東京都品川区東五反田3-6-14　パーリーフラッツ品川高輪台,35.62995136,139.7286245,パーリーフラッツ品川高輪台（ＰＥＡＲＬＹ　ＦＬＡＴＳ　Ｓｈｉｎａｇ【Ｖａｃａｔｉｏｎ　ＳＴＡＹ提供】,,,1,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=185716
品川区,東品川２丁目,-,東京都品川区東品川2-1先,35.6220465,139.7476398,ＰＥＴＡＬＳ　ＴＯＫＹＯ,,,4,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=184481
品川区,東五反田２丁目,-,東京都品川区東五反田2-9-5,35.62462794,139.7265077,旅館　山水荘,4.33,18,10,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=54308
品川区,東大井４丁目,-,東京都品川区東大井4-7-7　マーベラス東大井,35.6050526,139.74165,マーベラス東大井【Ｖａｃａｔｉｏｎ　ＳＴＡＹ提供】,2.5,8,5,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=169676
港区,高輪３丁目,-,東京都港区高輪3-10-38 TimeCamp高輪4階,35.6319236,139.7310845,ＳＬＥＥＰＬＡＢ　高輪,,3,3,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=187075
品川区,北品川１丁目,-,東京都品川区北品川1-22-16,35.62180918,139.7403955,ゲストハウス品川宿　（ＧＵＥＳＴ　ＨＯＵＳＥ　品川宿）,3.5,70,13,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=84902
品川区,戸越３丁目,-,東京都品川区戸越3-11-6　Ｋ＆Ｍ　Ｈｅｉｇｈｔｓ,35.6114314,139.7171057,Ｋ＆Ｍハイツ【Ｖａｃａｔｉｏｎ　ＳＴＡＹ提供】,,1,1,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=185082
品川区,南品川１丁目,-,東京都品川区南品川1-1-2,35.6146313,139.7415407,Ｂａｍｂａ　Ｈｏｔｅｌ,,4,1,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=147802
港区,芝浦３丁目,-,東京都港区芝浦3-20-9　シーサイド田町,35.6419584,139.7474317,シーサイド田町／民泊【Ｖａｃａｔｉｏｎ　ＳＴＡＹ提供】,,,1,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=189556
品川区,東五反田１丁目,-,東京都品川区東五反田1-11-3　日の出ビル,35.6273309,139.7255988,日の出ホテル【Ｖａｃａｔｉｏｎ　ＳＴＡＹ提供】,,2,1,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=184990
品川区,東大井４丁目,-,東京都品川区東大井4-7-7　1Ｆ　マーベラス東大井,35.6050487,139.7416318,セレブ東大井【Ｖａｃａｔｉｏｎ　ＳＴＡＹ提供】,,,1,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=186209
品川区,東中延２丁目,-,東京都品川区東中延2-3-15,35.6085426,139.713297,品川ウィステリアレジデンス,,,1,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=184884
品川区,北品川２丁目,-,東京都品川区北品川2-23-14,35.617846,139.742775,アーバンステイ品川,5,8,1,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=180707
品川区,大井３丁目,-,東京都品川区大井3-4-8　ＴＨＲＥＥ,35.6033142,139.7322918,ＴＨＲＥＥ【Ｖａｃａｔｉｏｎ　ＳＴＡＹ提供】,,1,1,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=170414
品川区,東品川１丁目,-,東京都品川区東品川1-29-18　Ｈｉｇａｓｈｉ　Ｓｈｉｎａｇａｗａ　Ｈｏｕｓｅ,35.6196576,139.7457649,東品川アパートメント【Ｖａｃａｔｉｏｎ　ＳＴＡＹ提供】,,,1,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=170953
品川区,荏原１丁目,-,東京都品川区荏原1-24-23　Ｆｏｒｅｓｔ　Ｖｉｌｌａ　Ｔｏｇｏｓｈｉ,35.61871021,139.7133322,Ｆｏｒｅｓｔ　Ｖｉｌｌａ　Ｔｏｇｏｓｈｉ【Ｖａｃａｔｉｏｎ　ＳＴＡＹ提供】,,,1,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=185224
品川区,西品川３丁目,-,東京都品川区西品川3-20-5　サニーハイツ大崎,35.616194,139.7294183,サニーハイツ／民泊【Ｖａｃａｔｉｏｎ　ＳＴＡＹ提供】,,,1,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=186446
品川区,西品川３丁目,-,東京都品川区西品川3-20-26,35.61607369,139.7288527,ゲストハウス大崎,,1,1,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=181853
品川区,戸越４丁目,-,東京都品川区戸越4-3-17　Ｆｏｒｅｓｔ　Ｈｏｕｓｅ,35.6121612,139.7200802,Ｆｏｒｅｓｔ　Ｈｏｕｓｅ【Ｖａｃａｔｉｏｎ　ＳＴＡＹ提供】,,,1,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=185225
品川区,豊町２丁目,-,東京都品川区豊町2-23-4　井上ビル,35.6090413,139.7234621,旅館－亮－【Ｖａｃａｔｉｏｎ　ＳＴＡＹ提供】,,,1,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=170975
品川区,西五反田３丁目,-,東京都品川区西五反田3-14-4　ＳｕｎＳｔａｙ不動前Ｉ501,35.6277889,139.7136262,ＳｕｎＳｔａｙ不動前Ｉ５０１【Ｖａｃａｔｉｏｎ　ＳＴＡＹ提供】,,,1,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=186600
品川区,二葉四-,-,東京都品川区二葉四-25-8号　ＣＡＳＡ　ＳＨＩＮＡＧＡＷＡ　ＵＮＯ,35.6026224,139.7130471,ＮＥＷＯＰＥＮ★リノベ戸建／西大井９分・中延駅８分／【Ｖａｃａｔｉｏｎ　ＳＴＡＹ提供】,,,3,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=169864
港区,芝３丁目,-,東京都港区芝3-32-13　ＧＲＡＳＳ　ＢＬＤＧ301,35.6509138,139.7474479,ＧＲＡＳＳ　ＢＬＤＧ,,,1,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=181631
品川区,大崎３丁目,-,東京都品川区大崎3-10-11 　C号室,35.6196677,139.724749,ＳＬＥＥＰＬＡＢ　ＴＨＥ　ＳＴＡＹ　大崎,,3,1,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=187078
品川区,南品川４丁目,-,東京都品川区南品川4-15-12　大塚邸,35.61271971,139.7389324,大塚邸【Ｖａｃａｔｉｏｎ　ＳＴＡＹ提供】,,,1,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=185621
品川区,西五反田３丁目,-,東京都品川区西五反田3-14-4-601　ＳｕｎＳｔａｙ不動前Ｉ,35.6277889,139.7136262,ＳｕｎＳｔａｙ不動前Ｉ６０１【Ｖａｃａｔｉｏｎ　ＳＴＡＹ提供】,,,1,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=186585
品川区,西品川１丁目,-,東京都品川区西品川1-23-24号　ビバリーホームズ大崎203号室、205号室、301号室、303号室,35.6113828,139.7276224,コンバーテル西品川【Ｖａｃａｔｉｏｎ　ＳＴＡＹ提供】,,,1,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=186878
港区,高輪２丁目,-,東京都港区高輪2-17-1,35.6397338,139.7396925,Ａｒａｉｙａ,,1,1,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=153401
港区,三田５丁目,-,東京都港区三田5-16-3　三田戸建て,35.6471717,139.7374675,Ｔｈｅ　３ｒｄ　Ｒｅｓｉｄｅｎｔｉａｌ　Ｓｕｉｔｅ　ＳＨＩＲ／民泊【Ｖａｃａｔｉｏｎ　ＳＴＡＹ提供】,,,1,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=169201
品川区,南品川４丁目,-,東京都品川区南品川4-17-10,35.6125706,139.7402014,南品川一軒家／民泊【Ｖａｃａｔｉｏｎ　ＳＴＡＹ提供】,,,1,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=185291
品川区,東五反田１丁目,-,東京都品川区東五反田1-23-5,35.62629165,139.7270909,月極倶楽部　東五反田,0,85,41,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=84860
品川区,北品川２丁目,-,東京都品川区北品川2-20-14　本照寺内,35.6174754,139.7418322,蓮華荘,,1,1,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=164758
品川区,荏原１丁目,-,東京都品川区荏原1-15-10,35.6197577,139.7160841,Ｎｏ　Ｂｏｒｄｅｒｓ　Ｈｏｓｔｅｌ（ノーボーダーズホステル）,,,12,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=167061
港区,芝浦３丁目,-,東京都港区芝浦3-20-9　ブライトビル3Ｆ,35.64188502,139.7475584,ｂｎｂ＋　東京田町,0,6,20,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=168518
品川区,南品川４丁目,-,東京都品川区南品川4-1-9　マグノリアハウス品川,35.6145331,139.7379396,Ｔｈｅ　Ｂｏｎｓａｉ　Ｔｏｋｙｏ【Ｖａｃａｔｉｏｎ　ＳＴＡＹ提供】,,,2,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=169303
品川区,西大井１丁目,-,東京都品川区西大井1-7-34　Ｅｔｅｒｎｉｔｙ　ＡＰＡＲＴＭＥＮＴ　ＨＯＴＥＬ　品川,35.6012075,139.7231484,Ｅｔｅｒｎｉｔｙ　ＡＰＡＲＴＭＥＮＴ　ＨＯＴＥＬ　Ｓｈｉｎａｇａｗ【Ｖａｃａｔｉｏｎ　ＳＴＡＹ提供】,,,7,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=169472
品川区,小山台２丁目,-,東京都品川区小山台2-1-11　ＨＯＳＴＥＬ　ＬＵＮＤ　ＩＩ　-学芸大,35.6249085,139.6964609,ＨＯＳＴＥＬ　ＬＵＮＤ　ＩＩ　－学芸大－【Ｖａｃａｔｉｏｎ　ＳＴＡＹ提供】,,,12,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=169734
品川区,南品川５丁目,-,東京都品川区南品川5-11-47　Ｈｏｓｔｅｌ　Ｌｕｎｄ　Ｉ　-大井町,35.6086516,139.7379767,ＨＯＳＴＥＬ　ＬＵＮＤ　Ｉ　－大井町－【Ｖａｃａｔｉｏｎ　ＳＴＡＹ提供】,,,4,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=169735
品川区,戸越５丁目,-,東京都品川区戸越5-6-8　Ｔｏｇｏｓｈｉ　568　ｓｔａｙ,35.6099367,139.7183145,５６８ビル【Ｖａｃａｔｉｏｎ　ＳＴＡＹ提供】,,,1,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=170035
品川区,北品川１丁目,-,東京都品川区北品川1-23-16　ＮＥＯ　ＴＯＫＹＯ　ＡＮＮＥＸ,35.6209596,139.7413923,最寄駅徒歩４分／品川駅徒歩圏内／白いモダンなアパートメント【Ｖａｃａｔｉｏｎ　ＳＴＡＹ提供】,,,1,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=170058
港区,芝３丁目,-,東京都港区芝3-12-9　ＴｏｋｙｏＳｕｎｓｈｉｎｅＴｏｗｅｒ,35.6524573,139.7462442,ＴｏｋｙｏＳｕｎｓｈｉｎｅＴｏｗｅｒ【Ｖａｃａｔｉｏｎ　ＳＴＡＹ提供】,,,1,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=170350
品川区,西五反田７丁目,-,東京都品川区西五反田7-24-8　リベルテ西五反田,35.6206109,139.7186038,五反田駅近マンション／民泊【Ｖａｃａｔｉｏｎ　ＳＴＡＹ提供】,,,1,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=170624
品川区,北品川１丁目,-,東京都品川区北品川1-23-16　Ｎｅｏ　Ｔｏｋｙｏ　Ａｎｎｅｘ,35.6209596,139.7413923,Ｎｅｏ　Ｔｏｋｙｏ　Ａｎｎｅｘ＃１０４【Ｖａｃａｔｉｏｎ　ＳＴＡＹ提供】,,1,1,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=170749
品川区,西大井２丁目,-,東京都品川区西大井2-17-18,35.59946348,139.7230932,西大井戸建て／民泊【Ｖａｃａｔｉｏｎ　ＳＴＡＹ提供】,,,1,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=174065
品川区,北品川　,-,東京都品川区北品川　1－22－16　ルーチェ品川　302号室,35.6218279,139.7403824,ＫＡＧＯ＃３４／民泊【Ｖａｃａｔｉｏｎ　ＳＴＡＹ提供】,,,1,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=176007
品川区,南品川４丁目,-,東京都品川区南品川4-1-9　マグノリアハウス507,35.6145331,139.7379396,ＭＧ５０７ＨＯＴＥＬ／ＳｅｒｖｉｃｅＡｐａｒｔｍｅｎｔ,,,1,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=178928
品川区,南品川４丁目,-,東京都品川区南品川4-1-9　マグノリアハウス103,35.6145331,139.7379396,ＭＧ１０３ＨＯＴＥＬ／ＳｅｒｖｉｃｅＡｐａｒｔｍｅｎｔ,,,1,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=178929
品川区,東中延１丁目,-,東京都品川区東中延1-5-7,35.61066054,139.7145871,ＰＬＵＭ　ＡＲＫ　ＯＲＩＥＮＴＡＬ　ＨＯＴＥＬ,,,4,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=180430
品川区,北品川２丁目,-,東京都品川区北品川2-4-12,35.6193239,139.7436535,ＳｕｎＳｔａｙ　新馬場Ｉ,,,1,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=180483
品川区,西五反田３丁目,-,東京都品川区西五反田3-14-4　ＫａｋｕｔａｎｉＲＡＹＶＥＲＹ　４０１,35.6277714,139.7136479,角谷レイヴァリー４０１,,,1,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=180488
品川区,西五反田３丁目,-,東京都品川区西五反田3-14-4　ＫａｋｕｔａｎｉＲＡＹＶＥＲＹ　３０１,35.6277714,139.7136479,角谷レイヴァリー３０１,,,1,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=180489
品川区,南品川６丁目,-,東京都品川区南品川6-7-19,35.6113993,139.7398356,ワイヤーズホテルゼームス坂,0,6,5,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=180639
品川区,西品川３丁目,-,東京都品川区西品川3-3-10,35.6164902,139.7228435,Ｓｕｎ　Ｓｔａｙ大崎Ｉ,,,1,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=180775
品川区,南大井１丁目,-,東京都品川区南大井1-9-10,35.5961227,139.7389075,ＳｕｎＳｔａｙ立会川Ｉ,,,1,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=180776
品川区,西大井６丁目,-,東京都品川区西大井6-7-17,35.6019484,139.7211599,マツリホテルシャトレ西大井２０１、２０２,,,1,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=180803
品川区,東大井３丁目,-,東京都品川区東大井3-22-24,35.60007228,139.7364379,マツリホテル東大井３丁目,,,1,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=180809
品川区,大井３丁目,-,東京都品川区大井3-4-8,35.6033142,139.7322918,ＴＨＲＥＥ,,1,14,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=183536
品川区,東大井５丁目,-,東京都品川区東大井5-14-1,35.6066667,139.7365736,アパートメントサンブライト,,3,18,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=183537
港区,芝２丁目,-,東京都港区芝2-18-9,35.6515484,139.7506998,芝公園ハウス,,,2,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=184114
品川区,平塚３丁目,-,東京都品川区平塚3-6-1　ザスペース戸越202　ＨＯＴＥＬ　ＴＨＥ　ＳＰＡＣＥ,35.6152212,139.711643,ＨＯＴＥＬ　ＴＨＥ　ＳＰＡＣＥ【Ｖａｃａｔｉｏｎ　ＳＴＡＹ提供】,,,1,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=185427
品川区,戸越２丁目,-,東京都品川区戸越2-5-22　Ｆｕｅｎｔｅ　Ｔｏｇｏｓｈｉ　Ｇｉｎｚａ,35.6146046,139.7189009,戸越銀座【Ｖａｃａｔｉｏｎ　ＳＴＡＹ提供】,,,1,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=186322
品川区,西五反田８丁目,-,東京都品川区西五反田8-4-13,35.6224179,139.7219218,ＯＭＯ５東京五反田　ｂｙ　星野リゾート,,,188,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=188296
新宿区,霞ケ丘町４丁目,-,東京都新宿区霞ケ丘町4-1,35.6739457,139.7158074,日本青年館ホテル,4.71,496,220,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=163169
新宿区,新宿２丁目,-,東京都新宿区新宿2-2-8,35.68886672,139.7088423,アパホテル〈新宿御苑前〉（全室禁煙）,4.08,1928,411,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=146108
新宿区,四谷１丁目,-,東京都新宿区四谷1-24,35.68676975,139.7274386,ホテル京阪　東京四谷,4.24,191,121,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=168389
新宿区,四谷２丁目,-,東京都新宿区四谷2-1,35.686497,139.726718,東急ステイ四谷,4.26,1323,148,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=41706
