指標名,観光地,,,,,,,,,
出典,google places API,,,,,,,,,
年次,2024/02/09取得,,,,,,,,,
URL,https://maps.googleapis.com/maps/api/place/nearbysearch,,,,,,,,,
備考,(2021年度：1925件、2022年度：1922件、2023年度：2497件),,,,,,,,,
,,,,,,,,,,
区,町丁目,エリア,住所,緯度,経度,施設名,ジャンル,星,口コミ数,place_id
中央区,日本橋人形町１丁目,-,中央区日本橋人形町１丁目６−３,35.6847025,139.7818278,西郷隆盛屋敷跡,"tourist_attraction, point_of_interest, establishment",3.3,27,ChIJWT6EOFCJGGARQIyroNNG_eE
中央区,日本橋人形町１丁目,-,中央区日本橋人形町１丁目１８−９ 大観音寺ビル,35.685546,139.782535,大観音寺,"tourist_attraction, place_of_worship, point_of_interest, establishment",4,179,ChIJb8SfLVCJGGARiU1Jtv-uHps
中央区,東日本橋２丁目,-,中央区東日本橋２丁目２,35.6952062,139.7874689,柳橋,"tourist_attraction, point_of_interest, establishment",4.1,248,ChIJ7TkQRbOOGGARNrJRvDQpCKQ
中央区,日本橋人形町３丁目,-,中央区日本橋人形町３丁目８−２,35.6866358,139.7821085,玄冶店跡,"tourist_attraction, point_of_interest, establishment",3.2,14,ChIJX-v6wVGJGGARHoZj0mmV-vQ
中央区,日本橋小伝馬町,-,中央区日本橋小伝馬町３−３,35.6909813,139.7780364,江戸伝馬町処刑場跡の碑,"tourist_attraction, point_of_interest, establishment",3.9,36,ChIJi9-KVauOGGARtSMNz-dDObk
中央区,日本橋小伝馬町,-,中央区日本橋小伝馬町５−１９,35.6910414,139.7775541,銅鐘 石町時の鐘(都指定文化財),"tourist_attraction, point_of_interest, establishment",3.6,25,ChIJG4v3UKuOGGARWfQ97VLIqfE
中央区,日本橋堀留町１丁目,-,中央区日本橋堀留町１丁目１−１６ 一番十六号,35.6868731,139.7792119,中央区立堀留児童公園,"park, tourist_attraction, point_of_interest, establishment",3.7,378,ChIJC2rRZlGJGGARADpjo6WQrpI
中央区,日本橋小伝馬町,-,中央区日本橋小伝馬町５−２,35.6911123,139.7776557,十思公園,"park, tourist_attraction, point_of_interest, establishment",3.8,342,ChIJAQBTVquOGGARLx6I1rPxg4s
中央区,両国２丁目,-,墨田区両国２丁目１７,35.6946005,139.7920393,力士像と力士の手形,"tourist_attraction, point_of_interest, establishment",3.5,19,ChIJQ1W08kqJGGARz6M61jKsZTc
中央区,日本橋人形町２丁目,-,中央区日本橋人形町２丁目９−１,35.687349,139.7853337,日本漢方医学復興の地の碑,"tourist_attraction, point_of_interest, establishment",3.4,14,ChIJj6CyUE6JGGAR3iMcRVS3vXk
中央区,日本橋小伝馬町,-,中央区日本橋小伝馬町５−２,35.6910986,139.7778536,伝馬町牢屋敷跡,"tourist_attraction, point_of_interest, establishment",3.7,54,ChIJi08pVKuOGGARJSwjsbWHEyo
中央区,日本橋浜町１丁目,-,中央区日本橋浜町１丁目２−１,35.6895436,139.7856176,賀茂真淵県居の跡,"tourist_attraction, point_of_interest, establishment",3.3,3,ChIJdQukfU6JGGARrGylYbDAKtA
中央区,日本橋富沢町,-,中央区日本橋富沢町１６−６,35.6884725,139.784186,久松児童公園,"park, tourist_attraction, point_of_interest, establishment",3.8,109,ChIJmR7bC06JGGARLma1SuhF87E
中央区,日本橋馬喰町,-,中央区日本橋馬喰町,35.694782,139.7837401,日本橋馬喰町,"tourist_attraction, point_of_interest, establishment",0,0,ChIJ52MQDbCPGGARc2pZPANhONI
中央区,日本橋室町２丁目,日八京,中央区日本橋室町２丁目４−３ 日本橋室町野村ビル,35.6875322,139.7736524,にほんのクスノキ 室町三丁目交差点,"tourist_attraction, point_of_interest, establishment",3,2,ChIJc1tdCnWJGGARUvH2BZuO_mA
中央区,日本橋中洲,-,中央区日本橋中洲５−１,35.682779,139.7900874,眞砂座跡碑,"tourist_attraction, point_of_interest, establishment",3.8,4,ChIJ1xg6w0aJGGAR8keXu4yc4Mw
中央区,日本橋馬喰町２丁目,-,中央区日本橋馬喰町２丁目７−２,35.6956457,139.7850371,郡代屋敷跡,"tourist_attraction, point_of_interest, establishment",3.6,12,ChIJA0zh-bKOGGAR8go0mhE5zW8
中央区,日本橋中洲,-,中央区日本橋中洲１３−１,35.6845765,139.7910794,中央区立あやめ第二公園,"park, tourist_attraction, point_of_interest, establishment",3.4,72,ChIJ-z40-UaJGGARvWK_L3UK0mM
中央区,日本橋小伝馬町,-,中央区日本橋小伝馬町５−１９,35.6908135,139.7774069,小伝馬町牢屋敷展示館,"tourist_attraction, museum, point_of_interest, establishment",3.2,34,ChIJ2zLvTauOGGAR6Ofe6rSxsRo
中央区,東日本橋２丁目,-,中央区東日本橋２丁目２０−５,35.6931746,139.7878859,隅田川テラス（東日本橋）,"tourist_attraction, point_of_interest, establishment",0,0,ChIJpfzAp9yJGGARzFTqS3ikDOo
中央区,日本橋小網町,-,中央区日本橋小網町９−１,35.6837482,139.7798928,小網町児童遊園,"park, tourist_attraction, point_of_interest, establishment",3.5,99,ChIJM8w-7lCJGGAReRyMLnFUO1s
中央区,日本橋室町４丁目,日八京,中央区日本橋室町４丁目４−１,35.6888294,139.773228,長崎屋跡,"tourist_attraction, point_of_interest, establishment",3,21,ChIJXZaurKqOGGAR10Gb593O4vU
中央区,日本橋兜町,-,中央区日本橋兜町１４−１４−２,35.6806611,139.7769532,東京都立紅葉川高等学校 跡地,"tourist_attraction, point_of_interest, establishment",3,2,ChIJQbVp5lmJGGARHrdp5MFaJXY
中央区,日本橋蛎殻町２丁目,-,中央区日本橋蛎殻町２丁目４−１,35.6833613,139.7851611,安産子育河童,"tourist_attraction, point_of_interest, establishment",4.2,9,ChIJ3UJAckWJGGARsofcGiUkavQ
中央区,京橋３丁目,日八京,中央区京橋３丁目４,35.6752909,139.7688721,京橋大根河岸青物市場跡の碑,"tourist_attraction, point_of_interest, establishment",3.5,21,ChIJJQAnmeOLGGARLXVQCOYq6ks
中央区,京橋３丁目,日八京,中央区京橋３丁目３−２,35.6756915,139.7682559,加島美術,"art_gallery, tourist_attraction, museum, point_of_interest, establishment",4.2,49,ChIJpTdsYuKLGGARNsnAH3hUf2U
中央区,京橋３丁目,日八京,中央区京橋３丁目７−６,35.6755095,139.7706169,国立映画アーカイブ,"museum, movie_theater, tourist_attraction, point_of_interest, establishment",4.2,646,ChIJDTEgTOKLGGARRjeD6dnAoVY
中央区,京橋３丁目,日八京,中央区京橋３丁目１−番1号,35.6763055,139.7689797,旧「片倉館」正面玄関メダリオン,"tourist_attraction, point_of_interest, establishment",3.8,16,ChIJ08PpauOLGGARnhyyGJAI5XI
中央区,京橋１丁目,日八京,中央区京橋１丁目９,35.6778881,139.7720025,歌川広重住居跡,"tourist_attraction, point_of_interest, establishment",1.5,2,ChIJ9082fP2LGGARzXuujGwYpls
中央区,京橋３丁目,日八京,中央区京橋３丁目７−６,35.6755095,139.7706169,国立映画アーカイブ,"museum, tourist_attraction, movie_theater, point_of_interest, establishment",4.2,646,ChIJDTEgTOKLGGARRjeD6dnAoVY
中央区,日本橋１丁目,日八京,中央区日本橋１丁目２０,35.6823673,139.7772722,海運橋親柱,"museum, tourist_attraction, point_of_interest, establishment",3.9,18,ChIJK2E1RleJGGARxZosdSQCgIY
中央区,日本橋本町３丁目,日八京,中央区日本橋本町３丁目６−２ 小津本館ビル,35.6888031,139.7763082,小津史料館,"museum, tourist_attraction, point_of_interest, establishment",4.1,44,ChIJUduh6VSJGGARqpH5415dX-U
中央区,日本橋１丁目,日八京,中央区日本橋１丁目１８,35.6835251,139.7771902,日本橋郵便局 郵便発祥の地,"tourist_attraction, point_of_interest, establishment",3.7,27,ChIJvZMp5ZiJGGARpOjrs28ifTU
中央区,鍛冶町１丁目,-,中央区鍛冶町１丁目２−９,35.6899955,139.7721923,今川橋跡（龍閑川）,"tourist_attraction, point_of_interest, establishment",3.6,31,ChIJo901OwCMGGARmZ4G2sj40AY
中央区,日本橋本町３丁目,日八京,中央区日本橋本町３丁目５−１,35.6884348,139.7757996,Daiichi Sankyo くすりミュージアム,"museum, tourist_attraction, point_of_interest, establishment",4.1,280,ChIJRR8sH1WJGGARgBXf6qT_viE
中央区,丸の内１丁目,大丸有,千代田区丸の内１丁目９−１,35.6814247,139.7659944,東京駅丸の内駅舎,"tourist_attraction, point_of_interest, establishment",4.5,953,ChIJE9qjZ0-LGGARQiAs8hULJsg
中央区,丸の内１丁目,大丸有,千代田区丸の内１丁目９−１ 改札内 地下１階 東京駅,35.6811856,139.7673717,銀の鈴,"tourist_attraction, point_of_interest, establishment",3.7,2264,ChIJ9-LJdPyLGGARZeSwNOHJv3I
中央区,丸の内１丁目,大丸有,千代田区丸の内１丁目９,35.6815604,139.7654768,東京駅丸の内駅前広場,"tourist_attraction, point_of_interest, establishment",4.5,3112,ChIJAylxefmLGGARmouNFJGoD3E
中央区,八重洲１丁目,日八京,中央区八重洲１丁目２,35.6835149,139.7717632,竹久夢二港屋跡,"tourist_attraction, point_of_interest, establishment",2.9,12,ChIJDbcB4f2LGGAREThCeWawMM8
中央区,日比谷公園,-,千代田区日比谷公園１,35.6747197,139.7582922,心字池,"tourist_attraction, point_of_interest, establishment",4.2,34,ChIJ23HgvY-LGGARzGvMuq9sbFQ
中央区,大手町１丁目,大丸有,千代田区大手町１丁目９ 川端緑道,35.6887639,139.7658244,江戸城外堀の石垣,"tourist_attraction, point_of_interest, establishment",5,1,ChIJKy72s7uNGGARhqp7VaNQid8
中央区,丸の内２丁目,大丸有,千代田区丸の内２丁目７−２ KITTE丸の内 6F,35.6795336,139.7654445,KITTEガーデン,"tourist_attraction, point_of_interest, establishment",4.3,696,ChIJtZRvRvqLGGARdS57rQP2NEk
中央区,丸の内１丁目,大丸有,千代田区丸の内１丁目８,35.6829005,139.7698501,北町奉行所跡【東京都指定旧跡】,"tourist_attraction, point_of_interest, establishment",3.2,48,ChIJ58I3of6LGGARupRoReOlgnU
中央区,丸の内１丁目,大丸有,千代田区丸の内１丁目９−１,35.6824361,139.7665257,東京ステーションギャラリー,"tourist_attraction, art_gallery, museum, point_of_interest, establishment",4.3,2141,ChIJtxODuv6LGGAR4xf7X3WayX0
中央区,有楽町１丁目,大丸有,千代田区有楽町１丁目１２ ぽん太の広場,35.6759581,139.7618886,ぽん太の広場,"tourist_attraction, point_of_interest, establishment",4.2,6,ChIJQfTOsD2LGGARysb_0G6009I
中央区,皇居外苑,-,千代田区皇居外苑１−１,35.680117,139.7583125,皇居外苑,"tourist_attraction, park, point_of_interest, establishment",4.4,7655,ChIJAQCEbPGLGGARFa0L-v-rNtg
中央区,丸の内２丁目,大丸有,千代田区丸の内２丁目 ７KITTE1階,35.6796995,139.7632912,ぽすくま像,"tourist_attraction, point_of_interest, establishment",0,0,ChIJaXmI5SmLGGARIlwTFxezDoU
中央区,日比谷公園,-,千代田区日比谷公園１,35.6752793,139.7585432,伊達政宗終焉の地,"tourist_attraction, point_of_interest, establishment",3.7,99,ChIJVzm4lvGLGGARQcfrzMS4DcA
中央区,千代田,-,千代田区千代田１,35.6862332,139.7565495,江戸城天守復元模型,"tourist_attraction, point_of_interest, establishment",4.1,35,ChIJ93STsrqNGGAReyjjarHT2cg
中央区,日本橋本石町４丁目,日八京,中央区日本橋本石町４丁目１,35.6878391,139.7689197,竜閑さくら橋,"tourist_attraction, point_of_interest, establishment",4.2,61,ChIJFcFclQCMGGARPH0DpAtwueY
中央区,丸の内１丁目,大丸有,千代田区丸の内１丁目９−１ １F 新幹線南乗換口,35.6798702,139.7675145,カニの化石,"tourist_attraction, point_of_interest, establishment",3,1,ChIJU9OENgCLGGARbChrLx-UFYY
中央区,丸の内３丁目,大丸有,千代田区丸の内３丁目５−１,35.6775109,139.764943,東京府庁舎跡,"tourist_attraction, point_of_interest, establishment",3.6,17,ChIJP0Kk4PqLGGARJ3adoHhSblc
中央区,大手町２丁目,大丸有,千代田区大手町２丁目１−１ 大手町駅,35.684446,139.7698305,巨大赤べこ,"tourist_attraction, point_of_interest, establishment",4,2,ChIJ-Yz1jzWLGGARJGjYhe22RfA
中央区,丸の内仲通り,-,千代田区丸の内仲通り,35.6818371,139.7634449,丸ノ内イルミネーション,"tourist_attraction, point_of_interest, establishment",4.5,22,ChIJcYAKdrqLGGARjweYR6KBMUQ
中央区,皇居外苑,-,千代田区皇居外苑３,35.6836777,139.7608747,球体噴水と滝,"tourist_attraction, point_of_interest, establishment",0,0,ChIJtV97AACLGGARAPIDL0V_2x4
中央区,皇居外苑,-,千代田区皇居外苑３−１,35.6833415,139.7608736,和田倉噴水公園,"park, tourist_attraction, point_of_interest, establishment",4.2,1894,ChIJV4TDwfeLGGARZZY83rpWpSA
中央区,大手町２丁目,大丸有,千代田区大手町２丁目６−４,35.6850285,139.7705605,佐渡島の金鉱石,"tourist_attraction, point_of_interest, establishment",4.5,2,ChIJcznYZ4uLGGARWlj6lAvC65M
中央区,新橋１丁目,虎ノ門広域,港区新橋１丁目６ 高速 道路,35.6672784,139.761209,新橋跡の親柱,"tourist_attraction, point_of_interest, establishment",3.7,23,ChIJh809WuiLGGARG2wG9ZUHJw4
中央区,日本橋本町３丁目,日八京,中央区日本橋本町３丁目６−２,35.6889455,139.7765078,於竹大日如来井戸跡,"tourist_attraction, point_of_interest, establishment",3.4,9,ChIJo2YT6lSJGGAR5r_bDxrES98
中央区,日本橋本石町１丁目,日八京,中央区日本橋本石町１丁目３−１ 日本銀行分館内,35.6854642,139.7716785,日本銀行金融研究所 貨幣博物館,"museum, tourist_attraction, point_of_interest, establishment",4.2,1771,ChIJYT_QOf6LGGAR2l2t7xZpFMs
中央区,丸の内１丁目,大丸有,千代田区丸の内１丁目９−１,35.6824361,139.7665257,東京ステーションギャラリー,"art_gallery, tourist_attraction, museum, point_of_interest, establishment",4.3,2141,ChIJtxODuv6LGGAR4xf7X3WayX0
中央区,大手町１丁目,大丸有,千代田区大手町１丁目４,35.6894999,139.7602323,大手濠緑地,"tourist_attraction, point_of_interest, establishment",4.1,19,ChIJX8XwHw-MGGARDTEeZ7G1byo
中央区,日本橋浜町２丁目,-,中央区日本橋浜町２丁目５９−２,35.6872948,139.7888535,清正公寺,"tourist_attraction, place_of_worship, point_of_interest, establishment",3.8,47,ChIJa7igyEiJGGARtkrOqIK2NWo
中央区,日本橋箱崎町,-,中央区日本橋箱崎町３−１,35.6807237,139.7844048,箱崎川第二公園,"park, tourist_attraction, point_of_interest, establishment",3.6,71,ChIJ93sW60SJGGARzc8c12fS4L0
中央区,日本橋箱崎町,-,中央区日本橋箱崎町２−１,35.6797004,139.7831685,箱崎川第一公園,"park, tourist_attraction, point_of_interest, establishment",3.5,48,ChIJf8h5d0OJGGARTSYx2YwytXY
中央区,日本橋箱崎町,-,中央区日本橋箱崎町１９−1番地,35.6779404,139.7866229,日本銀行創業の地,"tourist_attraction, point_of_interest, establishment",3.4,25,ChIJFZHDTEKJGGAR5KkBn53DwhQ
中央区,日本橋箱崎町,-,中央区日本橋箱崎町１９−１,35.6774902,139.7866726,豊海橋,"tourist_attraction, point_of_interest, establishment",4.1,130,ChIJTydvRkKJGGARjKbSv6IMqx8
中央区,清澄３丁目,-,江東区清澄３丁目３,35.6796364,139.7986454,九重塔,"tourist_attraction, point_of_interest, establishment",5,2,ChIJcaWvD26JGGARc-KoCfHxsks
中央区,日本橋中洲,-,中央区日本橋中洲１４−１,35.6840184,139.7904401,中央区立あやめ第一公園,"park, tourist_attraction, point_of_interest, establishment",3.3,19,ChIJg-Mb90aJGGAR9hc7q2hP998
中央区,高橋,-,江東区高橋３−６,35.683987,139.799306,高橋乗船場,"tourist_attraction, point_of_interest, establishment",3.5,29,ChIJr3K5OzyJGGAReUwCZwlS3Fo
中央区,両国４丁目,-,墨田区両国４丁目２５−１２,35.6934886,139.7961428,勝海舟生誕の地 記念碑,"tourist_attraction, point_of_interest, establishment",3.7,107,ChIJHfsTKjSJGGAROOhoafdMeCk
中央区,日本橋馬喰町２丁目,-,中央区日本橋馬喰町２丁目７−１７,35.6965584,139.7827277,左衛門橋,"tourist_attraction, point_of_interest, establishment",3.5,31,ChIJ1xPb8K2OGGARleis8lZGsEk
中央区,東日本橋２丁目,-,中央区東日本橋２丁目６−８,35.6927777,139.7859195,薬研堀不動院,"tourist_attraction, place_of_worship, point_of_interest, establishment",4,345,ChIJAUC44EyJGGAREQhz3L_zRf8
中央区,内神田１丁目,-,千代田区内神田１丁目３,35.6892222,139.7642111,神田橋,"tourist_attraction, point_of_interest, establishment",3.5,141,ChIJE4T6bQaMGGARcTdzr5G5rJ8
中央区,日本橋大伝馬町,-,中央区日本橋大伝馬町３−１,35.6894269,139.7775464,馬込勘解由屋敷跡,"tourist_attraction, point_of_interest, establishment",4,2,ChIJPeiZmFSJGGAR4lcAcQfG-CQ
中央区,神田錦町１丁目,-,千代田区神田錦町１丁目２９,35.6898185,139.7641521,豊展観守像,"tourist_attraction, point_of_interest, establishment",3.9,9,ChIJ8fSyPD2NGGAReCau2PgziT0
中央区,大手町１丁目,大丸有,千代田区大手町１丁目３ 大手町川端緑道 親水広場,35.6906793,139.7612033,気象庁旧生物季節観測の木々,"tourist_attraction, point_of_interest, establishment",3.4,5,ChIJr6pkHMaNGGARMvwb5D2D2XQ
中央区,日本橋本石町４丁目,日八京,中央区日本橋本石町４丁目４−３,35.6881129,139.7699694,中央区立常盤公園,"park, tourist_attraction, point_of_interest, establishment",3.4,65,ChIJHSZQjwCMGGARRvkZQ4vk8kg
中央区,岩本町１丁目,-,千代田区岩本町１丁目１,35.6910665,139.7752234,神田八丁堀跡,"tourist_attraction, point_of_interest, establishment",3.6,16,ChIJ_3lj4aqOGGAR-qABtwqYCpE
中央区,内神田１丁目,-,千代田区内神田１丁目１６−３,35.691684,139.7661162,フクロウの像,"tourist_attraction, point_of_interest, establishment",4,1,ChIJK7mCcwCNGGAR-q67E-HMEis
中央区,東日本橋３丁目,-,中央区東日本橋３丁目１１−３,35.6921457,139.7843513,中央区立東日本橋児童遊園,"park, tourist_attraction, point_of_interest, establishment",3.3,4,ChIJ_w8kQE2JGGARAN_MIC69NBQ
中央区,横網１丁目,-,墨田区横網１丁目２,35.6961551,139.7914934,百本杭跡,"tourist_attraction, point_of_interest, establishment",4,8,ChIJ5_MwzUqJGGARPzWU4-ETTN4
